product_name,unit,subcategory,parent_category,avg_final_price,avg_marked_price,days_observed,promo_rate,avg_discount_depth,price_volatility,n_price_changes,max_daily_jump_pct,ever_promoted,always_promoted,marked_price_changes,promo_streak_max,promo_streak_avg,marked_price_increased,brand_name,brand_quadrant,is_premium,is_high_recognition
Thanh dinh dưỡng Play việt quất hạt điều 25g,Hộp,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,102500.0,102500.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thanh dinh dưỡng Play vị rong biển 25g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,102500.0,102500.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thanh socola Kitkat chunky quy kem 38g,Cái,Kẹo - Chocolate,Bánh Kẹo,26900.0,26900.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch Caramen Zai Zai Đức Hạnh (Kg),0.5KG,Kẹo - Chocolate,Bánh Kẹo,38158.333333333336,42950.0,36,0.5833333333333334,0.19125228671212371,0.10974074655090074,3,0.24492753623188412,1,0,1,15,4.2,0,,,0,0
Thạch New Joy VFOOD hương sữa chia 920,Gói,Kẹo - Chocolate,Bánh Kẹo,41500.0,46000.0,30,0.6,0.16304347826086957,0.09004931550405539,2,0.19480519480519476,1,0,1,18,18.0,0,,,0,0
Thạch Thái Lan 3in1 Trái Cây Deedo 720g,Gói,Kẹo - Chocolate,Bánh Kẹo,50600.0,50600.0,36,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch Zai Zai gói 160g,Gói,Kẹo - Chocolate,Bánh Kẹo,16000.0,16000.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch Zai Zai gói 210g,Gói,Kẹo - Chocolate,Bánh Kẹo,20900.0,20900.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch bút chì poke VFoods cốc 22 cây,Hộp,Kẹo - Chocolate,Bánh Kẹo,28000.0,28000.0,23,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch dừa Hạnh Dung túi 1kg,Gói,Kẹo - Chocolate,Bánh Kẹo,32200.0,32200.0,27,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch dừa tổng hợp Nanaco vỉ 6 hộp 80g,VỈ,Kẹo - Chocolate,Bánh Kẹo,61700.0,61700.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Nanaco,local_value,0,0
Thạch rau câu Vfoods New Joy 800g (2 lớp),Gói,Kẹo - Chocolate,Bánh Kẹo,41788.46153846154,48000.0,26,0.7307692307692307,0.17708333333333334,0.09200929121981248,2,0.21518987341772156,1,0,1,19,19.0,0,,,0,0
Thạch rau câu Zai Zai Đức Hạnh (Kg),1 KG,Kẹo - Chocolate,Bánh Kẹo,73578.57142857143,85900.0,28,0.75,0.19125228671212371,0.10164813261785716,3,0.24492753623188412,1,0,1,21,21.0,0,,,0,0
Thạch rau câu Zai Zai+ dài Đức Hạnh (Kg),1KG,Kẹo - Chocolate,Bánh Kẹo,75118.75,85900.0,32,0.65625,0.19125228671212371,0.10803474254201173,3,0.24492753623188412,1,0,1,21,21.0,0,,,0,0
Thạch rau câu cốt trái cây tươi Fruit Gel,0.5KG,Kẹo - Chocolate,Bánh Kẹo,32850.0,32850.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch sữa chưa Vfoods ABC 920g,Gói,Kẹo - Chocolate,Bánh Kẹo,53400.0,53400.0,24,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch trà sữa Zai Zai gói 210g,Gói,Kẹo - Chocolate,Bánh Kẹo,20900.0,20900.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch trái cây Vfoods tổng hợp 1kg,Gói,Kẹo - Chocolate,Bánh Kẹo,38300.0,38300.0,25,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch trái cây hình Magic Việt Quốc 240g,Gói,Kẹo - Chocolate,Bánh Kẹo,30700.0,30700.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch trái cây hình cá ngựa Việt Quốc 300g,Gói,Kẹo - Chocolate,Bánh Kẹo,35500.0,35500.0,19,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch trái cây hình cá voi Gummy gói 300g,Gói,Kẹo - Chocolate,Bánh Kẹo,35500.0,35500.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thạch trái cây tươi Vietfood Fruit Gel 850g,Gói,Kẹo - Chocolate,Bánh Kẹo,53600.0,53600.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Thập cẩm sấy WinMart Good gói 150g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,32900.0,32900.0,9,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Trái cây sấy Vinamit gói 250g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,66687.5,80000.0,32,0.875,0.19017857142857145,0.07828362827284138,3,0.23076923076923084,1,0,1,28,28.0,0,Vinamit,niche_professional,1,0
Trái cây sấy Vinamit gói 500g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,143300.0,143300.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vinamit,niche_professional,1,0
Trái cây sấy khô Dann Food gói 100g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,30500.0,30500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Xoài sấy THD,0.5KG,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,226770.96774193548,277900.0,31,0.8064516129032258,0.22813961856783016,0.11228091928939041,2,0.2955710955710955,1,0,1,25,25.0,0,,,0,0
Xoài sấy dẻo Dann Food gói 100g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,42300.0,42300.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Xoài sấy dẻo Tuấn Đạt gói 100g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,40600.0,40600.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Xoài sấy dẻo Tuấn Đạt gói 200g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,66600.0,77000.0,30,0.8666666666666667,0.15584415584415584,0.0622965592147316,2,0.18461538461538463,1,0,1,26,26.0,0,,,0,0
Xoài sấy dẻo Tuấn Đạt gói 500g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,189700.0,189700.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Xoài sấy dẻo Vinamit gói 160g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,56900.0,56900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vinamit,niche_professional,1,0
Xoài sấy dẻo WinMart Good 100g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,36100.0,36100.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
YẾN NHUNG Điều vỏ lụa 250g,Hộp,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,148900.0,148900.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Ô mai chanh mặn ngọt Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60500.0,60500.0,39,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0
Ô mai mơ cam thảo Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,70700.0,70700.0,38,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0
Ô mai mơ chua mặn ngọt Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,36,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0
Ô mai mơ gừng Hồng Lam 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,37,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0
Ô mai mơ gừng Hồng Lam chua mặn ngọt hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,37,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0
Ô mai mơ xí muội Hồng Lam chua ngọt 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,37,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0
Ô mai mận cơm chua ngọt Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60500.0,60500.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0
Ô mai mận xào chua ngọt Hồng Lam 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60500.0,60500.0,38,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hồng Lam,niche_professional,1,0
Ô mai sấu bao tử Hồng Lam hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,59315.78947368421,60200.0,38,0.21052631578947367,0.06976744186046512,0.029254449883726268,2,0.07499999999999996,1,0,1,8,8.0,0,Hồng Lam,niche_professional,1,0
Điều lụa rang muối 250g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,126000.0,126000.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Điều lụa rang muối Mỹ Linh 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,99000.0,99000.0,15,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Đậu Tỏi ớt Tân Tân lon 260g,Lon,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,70700.0,70700.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tân Tân,local_value,0,0
Đậu phộng Poca da cá gói 45/42g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,5500.0,5500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Đậu phộng da cá Tân Tân 300g,Lon,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,56300.0,56300.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tân Tân,local_value,0,0
Đậu phộng da cá Tân Tân gói 285g,Gói,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,44700.0,44700.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tân Tân,local_value,0,0
Đậu phộng nước cốt dừa Tân Tân lon 265g,Lon,Hạt - Trái Cây Sấy Khô,Bánh Kẹo,63200.0,63200.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tân Tân,local_value,0,0
Bò hầm Vissan hộp 150g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,40512.98701298701,42500.0,77,0.38961038961038963,0.12000000000000001,0.06181160788264282,3,0.13941018766756041,1,0,1,15,15.0,0,Vissan,household_giant,0,1
Bóng cá chay An Nhiên gói 150g,Gói,Thực Phẩm Chay,Thực Phẩm Khô,56311.42857142857,56311.42857142857,70,0.0,,0.03980729161470996,2,0.0961887477313974,0,0,2,0,0.0,1,,,0,0
Bơ Thực Vật Cao Cấp Meizan 200g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,19300.0,22200.0,60,1.0,0.13063063063063063,0.0,1,0.0,1,1,1,60,60.0,0,Meizan,household_giant,0,1
Bơ Thực Vật Cao Cấp Meizan 80g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,9300.0,11100.0,62,1.0,0.16216216216216217,0.0,1,0.0,1,1,1,62,62.0,0,Meizan,household_giant,0,1
Bơ thực vật Meizan hộp 200g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,19925.925925925927,22200.0,27,0.8148148148148148,0.12571662571662573,0.0556343260552324,3,0.1384615384615384,1,0,1,12,11.0,0,Meizan,household_giant,0,1
Bơ thực vật Meizan hộp 80g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,9722.222222222223,11100.0,27,0.8148148148148148,0.15233415233415235,0.06948837473218047,3,0.16842105263157903,1,0,1,12,11.0,0,Meizan,household_giant,0,1
Bơ thực vật Tường An hộp 200g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,20215.384615384617,21000.0,78,0.41025641025641024,0.09107142857142857,0.04778822327822608,3,0.12857142857142856,1,0,1,28,16.0,0,Tường An,household_giant,0,1
Bơ thực vật Tường An hộp 80g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,10491.42857142857,10900.0,70,0.42857142857142855,0.08746177370030582,0.04609177028144231,3,0.11926605504587151,1,0,1,26,15.0,0,Tường An,household_giant,0,1
Bơ đậu phộng Golden Farm lọ 170g,Lọ,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,38400.0,38400.0,72,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Golden Farm,local_value,0,0
Bơ đậu phộng Golden Farm mịn lọ 340g,Lọ,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,66050.6329113924,67600.0,79,0.22784810126582278,0.10059171597633136,0.043458251837655185,2,0.11184210526315796,1,0,1,18,18.0,0,Golden Farm,local_value,0,0
Bơ đậu phộng mịn Golden Farm lọ 170g,Lọ,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,35993.220338983054,38000.0,59,0.5423728813559322,0.09736842105263158,0.054188203569571596,3,0.13772455089820368,1,0,1,18,16.0,0,Golden Farm,local_value,0,0
Bột Thạch Agar Swallowglobe Brand 10g,Gói,Bột Các Loại,Thực Phẩm Khô,18600.0,18600.0,74,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bột bánh rán pha sẵn Ajinomoto gói 200g,Gói,Bột Các Loại,Thực Phẩm Khô,20427.14285714286,21300.0,70,0.37142857142857144,0.11032863849765258,0.05649039452569481,3,0.1390374331550801,1,0,1,13,8.666666666666666,0,Ajinomoto,household_giant,0,1
Bột bánh rán pha sẵn Ajinomoto vị socola 200g,Gói,Bột Các Loại,Thực Phẩm Khô,19303.125,20400.0,64,0.421875,0.12745098039215685,0.06704527976760336,2,0.146067415730337,1,0,1,14,9.0,0,Ajinomoto,household_giant,0,1
Bột bánh xèo Meizan 400g,Gói,Bột Các Loại,Thực Phẩm Khô,17911.764705882353,18617.647058823528,68,0.35294117647058826,0.1092896174863388,0.06959397987110214,4,0.12365591397849462,1,0,3,24,24.0,1,Meizan,household_giant,0,1
Bột bắp Meizan 150g,Gói,Bột Các Loại,Thực Phẩm Khô,7031.0344827586205,7251.724137931034,29,0.5517241379310345,0.056338028169014086,0.05496640729919895,3,0.05633802816901412,1,0,2,16,16.0,0,Meizan,household_giant,0,1
Bột bắp Vĩnh Thuận gói 150g,Gói,Bột Các Loại,Thực Phẩm Khô,19000.0,19000.0,35,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vĩnh Thuận,local_value,0,0
Bột chiên Miwon gói 100g,Gói,Bột Các Loại,Thực Phẩm Khô,7559.493670886076,8100.0,79,0.5569620253164557,0.11980920314253646,0.06433727249270614,3,0.14084507042253525,1,0,1,18,11.0,0,Miwon,household_giant,0,1
Bột chiên giòn Meizan gói 150g,Gói,Bột Các Loại,Thực Phẩm Khô,7206.329113924051,8300.0,79,0.7215189873417721,0.18262523779327838,0.09684008542013624,3,0.19277108433734935,1,0,1,45,28.5,0,Meizan,household_giant,0,1
Bột chiên giòn nêm sẵn gia vị Meizan gói 150g,Gói,Bột Các Loại,Thực Phẩm Khô,8400.0,9800.0,56,0.9285714285714286,0.15384615384615383,0.05055861929231665,3,0.16326530612244894,1,0,1,40,26.0,0,Meizan,household_giant,0,1
Bột chiên gà giòn Miwon gói 70g,Gói,Bột Các Loại,Thực Phẩm Khô,11473.972602739726,12400.0,73,0.6164383561643836,0.12114695340501791,0.06432455222022201,4,0.14814814814814814,1,0,1,18,11.25,0,Miwon,household_giant,0,1
Bột chiên xù Miwon gói 100g,Gói,Bột Các Loại,Thực Phẩm Khô,12435.0,13500.0,80,0.6375,0.12374727668845316,0.06528314806401589,3,0.15384615384615374,1,0,1,18,17.0,0,Miwon,household_giant,0,1
Bột chiên xù Miwon gói 200g,Gói,Bột Các Loại,Thực Phẩm Khô,25300.0,25300.0,75,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Miwon,household_giant,0,1
Bột làm Thạch trái dừa Jim Willie10g,Gói,Bột Các Loại,Thực Phẩm Khô,17800.0,17800.0,72,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bột mì chuyên dụng cho Bánh Mì Meizan gói 1kg,Gói,Bột Các Loại,Thực Phẩm Khô,34210.52631578947,37100.0,76,0.7105263157894737,0.1096136567834681,0.05642993036873357,3,0.1185983827493261,1,0,1,42,27.0,0,Meizan,household_giant,0,1
Bột mì đa dụng Meizan gói 1kg,Gói,Bột Các Loại,Thực Phẩm Khô,26391.428571428572,30700.0,35,0.7428571428571429,0.18892508143322478,0.09745397147031011,2,0.18892508143322473,1,0,1,26,26.0,0,Meizan,household_giant,0,1
Bột mì đa dụng Meizan gói 500g,Gói,Bột Các Loại,Thực Phẩm Khô,13205.555555555555,16100.0,90,1.0,0.1797791580400276,0.0228833386341924,3,0.0692307692307692,1,1,1,90,90.0,0,Meizan,household_giant,0,1
Bột mỳ chuyên bánh bông lan Meizan gói 1 kg,Gói,Bột Các Loại,Thực Phẩm Khô,32826.582278481015,37000.0,79,0.7215189873417721,0.1563300142247511,0.08106839519071135,3,0.16486486486486485,1,0,1,45,28.5,0,Meizan,household_giant,0,1
Bột năng đa dụng Meizan gói 400g,Gói,Bột Các Loại,Thực Phẩm Khô,12000.0,13700.0,45,1.0,0.12408759124087591,0.0,1,0.0,1,1,1,45,45.0,0,Meizan,household_giant,0,1
Bột tàu hủ Singapore Thiên Ý 90g,Gói,Bột Các Loại,Thực Phẩm Khô,34900.0,34900.0,66,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bột tẩm khô chiên giòn Aji-Quick Ajinomoto gói 210g,Gói,Bột Các Loại,Thực Phẩm Khô,36707.042253521126,37900.0,71,0.352112676056338,0.08939313984168866,0.04466555320564683,3,0.10818713450292394,1,0,1,13,8.333333333333334,0,Ajinomoto,household_giant,0,1
Bột tẩm khô chiên giòn Aji-Quick Ajinomoto gói 84g,Gói,Bột Các Loại,Thực Phẩm Khô,15498.630136986301,16200.0,73,0.4383561643835616,0.09876543209876543,0.05157816743042576,2,0.1095890410958904,1,0,1,17,16.0,0,Ajinomoto,household_giant,0,1
Bột tẩm khô chiên giòn Aji-quicl gói 42g,Gói,Bột Các Loại,Thực Phẩm Khô,8593.150684931506,8900.0,73,0.4383561643835616,0.07865168539325842,0.04069910433758627,2,0.08536585365853666,1,0,1,17,16.0,0,,,0,0
Cá chỉ cháy tỏi Hải Nam 60g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,56000.0,56000.0,63,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hải Nam,local_value,0,0
Cá cơm sấy giòn ăn liền An Vĩnh hộp 100g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,51000.0,51000.0,63,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,An Vĩnh,local_value,0,0
Cá khô chỉ vàng khay 200g,Khay,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,76000.0,76000.0,25,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Cá ngừ Nautilus xắt khúc ngâm dầu thực vật,Lon,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,36875.0,39000.0,84,0.39285714285714285,0.1386946386946387,0.07209029732439921,3,0.1572700296735905,1,0,1,18,16.5,0,,,0,0
Cá ngừ Tuna VN xé nhỏ ngâm dầu 160g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,20300.0,20300.0,55,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Cá ngừ Tuna VN xốt cà chua 160g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,25900.0,25900.0,66,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Cá ngừ dầu xé nhỏ Seaspimex lon 185g,Lon,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,29000.0,29000.0,43,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Seaspimex,local_value,0,0
Cá ngừ ngâm dầu Hạ Long Canfoco hộp 175g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,51900.0,51900.0,17,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Cá ngừ ngâm dầu Seaspimex hộp 185g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,33100.0,33100.0,23,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Seaspimex,local_value,0,0
Cá ngừ ngâm dầu Tuna VN 160g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,25900.0,25900.0,45,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Cá ngừ thịt trắng ngâm dầu Seaspimex hộp 185g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,42900.0,42900.0,76,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Seaspimex,local_value,0,0
Cá ngừ đại dương ngâm dầu Seaspimex hộp 185g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,45400.0,45400.0,73,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Seaspimex,local_value,0,0
Cá nục kho tiêu Kronos Sea Crown lon 155g,Lon,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,16394.736842105263,16800.0,76,0.18421052631578946,0.13095238095238096,0.05236494666517945,2,0.15068493150684925,1,0,1,14,14.0,0,Kronos,local_value,0,0
Cá nục sốt cà Lilly hộp 155g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,13329.62962962963,13900.0,81,0.25925925925925924,0.15827338129496402,0.07277837727018462,2,0.18803418803418803,1,0,1,21,21.0,0,Lilly,local_value,0,0
Cá nục sốt cà Three Lady Cooks lon 155g,Lon,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,19500.0,19500.0,76,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Three Lady Cooks,local_value,0,0
Cá trích xẻ Hải Nam tẩm nướng 90g,Gói,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,59978.10218978102,63029.19708029197,137,0.2773722627737226,0.14666666666666667,0.16539161922107115,4,0.5,1,0,3,5,1.4074074074074074,1,Hải Nam,local_value,0,0
Dưa chuột ngâm Fragata lọ 345g,Lọ,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,77000.0,77000.0,79,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fragata,niche_professional,1,0
Gạo Japonica Neptune bịch 5kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,125504.44444444444,137600.0,45,0.9777777777777777,0.08990155919661734,0.01481418944496991,3,0.10168134507606075,1,0,1,44,44.0,0,Neptune,household_giant,0,1
Gạo Lứt Đồ Simply 1kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,67300.0,67300.0,22,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Simply,household_giant,0,1
Gạo Ngọc Nương Lức đỏ túi 1kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,51600.0,51600.0,45,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Gạo Ngọc Nương ST 25 đặc sản 3Kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,95184.09090909091,123000.0,88,0.8863636363636364,0.25513862830936,0.11268634757715235,5,0.2693498452012384,1,0,1,74,39.0,0,,,0,0
Gạo Ngọc Nương ST25 3 Kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,85952.94117647059,115000.0,85,0.8235294117647058,0.3067080745341615,0.15759994046696943,3,0.43929912390488113,1,0,1,35,23.333333333333332,0,,,0,0
Gạo Ngọc Nương lúa tôm ST25 5Kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,202052.9411764706,205000.0,68,0.058823529411764705,0.24439024390243902,0.058776087612527166,2,0.24439024390243902,1,0,1,4,4.0,0,,,0,0
Gạo ST25 Bảo Minh lúa ruộng rươi 3kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,117509.89010989011,147600.0,91,0.8131868131868132,0.25069581776898847,0.12544791555229612,3,0.25542005420054203,1,0,1,74,74.0,0,Bảo Minh,local_value,0,0
Gạo ST25 Giống Cây Trồng TW túi 3kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,100484.26966292135,119900.0,89,0.8764044943820225,0.1847693590812857,0.07323525469871477,3,0.2247191011235956,1,0,1,74,39.0,0,,,0,0
Gạo Séng Cù Bảo Minh túi 5kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,181600.0,181600.0,73,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Bảo Minh,local_value,0,0
Gạo Tám Sóc Trăng Vinafood1 túi 3.5kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,124544.0,135500.0,50,0.66,0.12250922509225091,0.0637798754142596,2,0.12250922509225093,1,0,1,33,33.0,0,Vinafood,local_value,0,0
Gạo giống Nhật Bảo Minh túi 5kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,167800.0,167800.0,73,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Bảo Minh,local_value,0,0
Gạo nếp Vinaseed hoa vàng đặc biệt 2kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,87970.12987012987,95100.0,77,0.5844155844155844,0.12828601472134596,0.06879449466769336,2,0.1471652593486128,1,0,1,45,45.0,0,,,0,0
Gạo nếp cái hoa vàng Vinafood1 túi 2kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,90025.0,90900.0,68,0.25,0.03850385038503851,0.016959873371779545,2,0.040045766590389054,1,0,1,17,17.0,0,Vinafood,local_value,0,0
Gạo phúc thọ cây trồng Vinaseed hộp 1kg,Hộp,Gạo - Nông Sản Khô,Thực Phẩm Khô,51187.80487804878,54700.0,41,0.43902439024390244,0.14625228519195613,0.07852387584742354,2,0.17130620985010703,1,0,1,18,18.0,0,,,0,0
Gạo tám Gò Công Vinafood1 túi 3kg,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,131943.5294117647,147200.0,85,0.8,0.12955562659846548,0.06272350990771464,3,0.12296195652173914,1,0,1,68,68.0,0,Vinafood,local_value,0,0
Heo hầm Vissan hộp 150g,Hộp,Thực Phẩm Đóng Hộp,Thực Phẩm Khô,32700.0,32700.0,79,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vissan,household_giant,0,1
Hạt lạc nhân Thu Dung 500g,Gói,Gạo - Nông Sản Khô,Thực Phẩm Khô,53900.0,53900.0,70,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Hạt phỉ phết cacao Nutella 350g,Hộp,Gạo - Nông Sản Khô,Thực Phẩm Khô,145000.0,145000.0,59,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Nutella,prestige_leader,1,1
