product_name,unit,subcategory,parent_category,avg_final_price,avg_marked_price,days_observed,promo_rate,avg_discount_depth,price_volatility,n_price_changes,max_daily_jump_pct,ever_promoted,always_promoted,marked_price_changes,promo_streak_max,promo_streak_avg,marked_price_increased,brand_name,brand_quadrant,is_premium,is_high_recognition,is_branded,is_house_brand,import_origin,is_import,has_health_claim,has_freshness_claim,name_length,unit_type,pack_count,uncertain_pack_count,size_ml,size_g,ln_pack_size,price_per_100ml,price_per_100g,ln_price_per_unit,marked_price_per_100ml,marked_price_per_100g,ln_marked_price_per_unit
Xúc xích tiệt trùng Vissan lắc kêu phô mai 3 cây,Hộp,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,9900.0,9900.0,61,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vissan,household_giant,0,1,1,0,domestic,0,0,0,11,count,1,False,,,,,,,,,
Xúc xích tiệt trùng Vissan trộn đều BBQ 3 cây,Hộp,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,10000.0,10000.0,61,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vissan,household_giant,0,1,1,0,domestic,0,0,0,10,count,1,False,,,,,,,,,
Xúc xích tỏi Angst Trường Vinh xông khói 200g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,55000.0,55000.0,74,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Angst,local_value,0,0,1,0,domestic,0,0,0,9,count,1,False,,200.0,5.298317366548036,,27500.0,10.221941283654663,,27500.0,10.221941283654663
Xúc xích tỏi Đức Việt gói 200g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,38453.94736842105,41002.63157894737,76,0.3815789473684211,0.1553327987169206,0.0631540282567392,4,0.2112676056338027,1,0,2,15,14.5,1,Đức Việt,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,200.0,5.298317366548036,,19226.973684210527,9.864069451482084,,20501.315789473683,9.928244347919115
Xúc xích viên hong khói Đức Việt gói 500g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,108591.46341463414,109396.34146341465,82,0.1463414634146341,0.0502283105022831,0.0196168062928961,3,0.0841584158415842,1,0,2,12,12.0,1,Đức Việt,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,500.0,6.214608098422191,,21718.29268292683,9.985910165199844,,21879.26829268293,9.993294814143223
Xúc xích Ông già Ika Klobasa mini gói 250g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,79500.0,79500.0,77,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ông Già Ika,niche_professional,1,0,1,0,domestic,0,0,0,9,count,1,False,,250.0,5.521460917862246,,31800.0,10.367221568768269,,31800.0,10.367221568768269
Xúc xích ăn liền Đức Việt Handy vị bò gói 105g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,10308.57142857143,10878.57142857143,70,0.4714285714285714,0.1119528619528619,0.0717188312599156,4,0.1368421052631578,1,0,2,18,16.5,1,Đức Việt,household_giant,0,1,1,0,domestic,0,0,0,11,count,1,False,,105.0,4.653960350157523,,9817.687074829932,9.19194084151176,,10360.544217687075,9.245760045098562
Xúc xích ăn liền Đức Việt Handy vị heo gói 105g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,10354.054054054051,11060.81081081081,74,0.5,0.1285012285012285,0.0778770192489623,4,0.1578947368421053,1,0,2,21,18.5,1,Đức Việt,household_giant,0,1,1,0,domestic,0,0,0,11,count,1,False,,105.0,4.653960350157523,,9861.003861003857,9.196343253875083,,10534.105534105533,9.262373418419724
Xúc xích Đức Le Gourmet gói 500g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,101700.0,121500.0,11,1.0,0.1629629629629629,0.0,1,0.0,1,1,1,11,11.0,0,Le Gourmet,niche_professional,1,0,1,0,domestic,0,0,0,7,count,1,False,,500.0,6.214608098422191,,20340.0,9.920344669602551,,24300.0,10.09823162932864
Xúc xích Đức Việt Hotdog gói 500g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,61088.88888888889,61088.88888888889,81,0.0,,0.0384685340123681,2,0.0796610169491525,0,0,2,0,0.0,1,Đức Việt,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,500.0,6.214608098422191,,12217.777777777777,9.410647364942962,,12217.777777777777,9.410647364942962
Xúc xích Đức Việt Seoul's 350g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,61561.016949152545,65889.83050847458,59,0.423728813559322,0.16241653418124,0.1294377783128946,4,0.2309197651663406,1,0,2,25,25.0,1,Đức Việt,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,350.0,5.857933154483459,,17588.861985472155,9.775021138962854,,18825.665859564167,9.842976423068539
Xúc xích Đức Việt nướng gói 500g,Gói,Xúc xích - Thịt Nguội,Thực Phẩm Chế Biến,99918.6046511628,99918.6046511628,86,0.0,,0.0574917076279294,2,0.1229946524064171,0,0,2,0,0.0,1,Đức Việt,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,500.0,6.214608098422191,,19983.720930232557,9.902673267607751,,19983.720930232557,9.902673267607751
Xúc Đức Việt chua mặn ngọt Beclin,Gói,Thực Phẩm Chế Biến Khác,Thực Phẩm Chế Biến,114859.52380952382,114859.52380952382,84,0.0,,0.0112092189632219,2,0.1143410852713178,0,0,2,0,0.0,1,Đức Việt,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,,,,,,,,
Bột Canh 14% Vifon gói 900g,Gói,Gia Vị,Gia Vị,23200.0,23200.0,47,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vifon,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,900.0,6.802394763324311,,2577.777777777778,7.854682980318182,,2577.777777777778,7.854682980318182
Bột Vianco Cary 10g,Gói,Gia Vị,Gia Vị,5000.0,5000.0,51,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,4,count,1,False,,10.0,2.302585092994046,,50000.0,10.819778284410283,,50000.0,10.819778284410283
Bột canh Hải Châu gói 190g,Gói,Gia Vị,Gia Vị,5200.0,5200.0,58,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hải Châu,local_value,0,0,1,0,domestic,0,0,0,6,count,1,False,,190.0,5.247024072160486,,2736.842105263158,7.914560018397124,,2736.842105263158,7.914560018397124
Bột canh Vifon gói 200g,Gói,Gia Vị,Gia Vị,6430.985915492958,6600.0,71,0.1690140845070422,0.1515151515151515,0.0586895630345655,2,0.1785714285714286,1,0,1,12,12.0,0,Vifon,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,200.0,5.298317366548036,,3215.492957746479,8.075735955476572,,3300.0,8.101677747454572
Bột canh i-ốt Hải Châu gói 190g,Gói,Gia Vị,Gia Vị,5200.0,5200.0,58,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hải Châu,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,190.0,5.247024072160486,,2736.842105263158,7.914560018397124,,2736.842105263158,7.914560018397124
Bột canh thịt Hà Nội Hanufood gói 500g,Gói,Gia Vị,Gia Vị,17600.0,17600.0,43,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Hanufood,local_value,0,0,1,0,domestic,0,0,0,8,count,1,False,,500.0,6.214608098422191,,3520.0,8.166216268592143,,3520.0,8.166216268592143
Bột cà ri không cay Ottogi gói 100g,Gói,Gia Vị,Gia Vị,55600.0,55600.0,33,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ottogi,niche_professional,1,0,1,0,domestic,0,0,0,8,count,1,False,,100.0,4.605170185988092,,55600.0,10.925938480238674,,55600.0,10.925938480238674
Bột ngọt (mì chính) Ajinomoto 100g,Gói,Gia Vị,Gia Vị,9300.0,9300.0,54,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,100.0,4.605170185988092,,9300.0,9.137769679141348,,9300.0,9.137769679141348
Bột ngọt (mì chính) Ajinomoto 2kg,Gói,Gia Vị,Gia Vị,129300.0,129300.0,60,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,2000.0,7.600902459542082,,6465.0,8.774158291205957,,6465.0,8.774158291205957
Bột ngọt (mì chính) Ajinomoto 400g,Gói,Gia Vị,Gia Vị,34100.0,34100.0,60,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,400.0,5.991464547107982,,8525.0,9.050758302151717,,8525.0,9.050758302151717
"Bột ngọt (mì chính) Ajinomoto gói 1,8kg",Gói,Gia Vị,Gia Vị,133300.0,133300.0,60,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,1800.0,7.495541943884256,,7405.555555555556,8.909985748270635,,7405.555555555556,8.909985748270635
Bột ngọt (mì chính) Ajinomoto gói 1kg,Gói,Gia Vị,Gia Vị,70622.58064516129,71138.70967741935,62,0.3225806451612903,0.0224808696056942,0.0140839454071109,3,0.0336605890603085,1,0,2,11,10.0,1,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,1000.0,6.907755278982137,,7062.258064516129,8.862520118516235,,7113.870967741935,8.869801814551098
Bột ngọt (mì chính) Ajinomoto gói 454g,Gói,Gia Vị,Gia Vị,35560.65573770492,35900.0,61,0.3770491803278688,0.0250696378830083,0.0123676709576417,2,0.0257142857142858,1,0,1,16,11.5,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,454.0,6.118097198041348,,7832.743554560555,8.966068117722475,,7907.488986784141,8.975565562423114
Bột ngọt (mì chính) Miwon gói 1kg,Gói,Gia Vị,Gia Vị,71998.3606557377,74300.0,61,0.2950819672131147,0.1049798115746971,0.0498197945603933,2,0.1172932330827067,1,0,1,12,9.0,0,Miwon,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,1000.0,6.907755278982137,,7199.836065573771,8.881813536074628,,7430.0,8.913281137711804
Bột ngọt (mì chính) Miwon gói 454g,Gói,Gia Vị,Gia Vị,30414.925373134327,35000.0,67,1.0,0.131002132196162,0.0200993722647767,4,0.054421768707483,1,1,1,67,67.0,0,Miwon,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,454.0,6.118097198041348,,6699.322769412847,8.809761721078099,,7709.251101321586,8.950176328418294
Bột ngọt (mì chính) Vedan gói 454g,Gói,Gia Vị,Gia Vị,32644.262295081968,35900.0,61,0.8360655737704918,0.1084712436506636,0.0457401598422566,3,0.1149068322981365,1,0,1,22,17.0,0,Vedan,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,454.0,6.118097198041348,,7190.3661442911825,8.880497373520198,,7907.488986784141,8.975565562423114
Bột nước cốt dừa Mikko gói 150g,Gói,Gia Vị,Gia Vị,20800.0,20800.0,51,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Mikko,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,150.0,5.0106352940962555,,13866.666666666666,9.537243157581244,,13866.666666666666,9.537243157581244
Bột ớt Taeyung gói 454g,Gói,Gia Vị,Gia Vị,185800.0,185800.0,53,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Taeyung,niche_professional,1,0,1,0,domestic,0,0,0,5,count,1,False,,454.0,6.118097198041348,,40925.11013215859,10.619499093308619,,40925.11013215859,10.619499093308619
Dấm gạo lên men Lisa chai 400ml,Chai,Gia Vị,Gia Vị,19200.0,19200.0,50,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,400.0,,5.991464547107982,4800.0,,8.476371196895983,4800.0,,8.476371196895983
Dấm táo Heinz chai 473ml,Chai,Gia Vị,Gia Vị,93200.0,93200.0,48,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Heinz,niche_professional,1,0,1,0,domestic,0,0,0,5,count,1,False,473.0,,6.159095388491933,19704.016913319236,,9.888577798169841,19704.016913319236,,9.888577798169841
Dấm táo Ottogi chai 450ml,Chai,Gia Vị,Gia Vị,21611.11111111111,23500.0,45,0.3777777777777777,0.2127659574468085,0.1134393656658894,2,0.2702702702702702,1,0,1,17,17.0,0,Ottogi,niche_professional,1,0,1,0,domestic,0,0,0,5,count,1,False,450.0,,6.1092475827643655,4802.469135802468,,8.476885467928144,5222.222222222223,,8.560678303355976
Dầu Hào Nam Dương chai 270g,Chai,Gia Vị,Gia Vị,12200.0,17100.0,82,1.0,0.2865497076023391,0.0,1,0.0,1,1,1,82,82.0,0,Nam Dương,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,270.0,5.598421958998375,,4518.518518518518,8.415939457711065,,6333.333333333333,8.753581969480468
Dầu Hướng Dương Tsar 1L,Chai,Gia Vị,Gia Vị,76668.75,78000.0,48,0.3125,0.0546153846153846,0.0296235856849055,3,0.1038461538461538,1,0,1,12,7.5,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,1000.0,,6.907755278982137,7666.875,,8.944664379787016,7800.0,,8.961879012677683
Dầu dấm trộn salad Cholimex chai 270g,Chai,Gia Vị,Gia Vị,19083.870967741936,20400.0,62,0.5483870967741935,0.1176470588235294,0.0630960950652582,2,0.1333333333333333,1,0,1,12,11.333333333333334,0,Cholimex,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,270.0,5.598421958998375,,7068.100358422938,8.863347032323352,,7555.555555555555,8.930038406822025
Dầu dừa tinh khiết Organic Vietcoco 0.5L,Chai,Gia Vị,Gia Vị,90700.0,90700.0,47,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vietcoco,local_value,0,0,1,0,domestic,0,1,0,7,count,1,False,500.0,,6.214608098422191,18140.0,,9.805874723669127,18140.0,,9.805874723669127
Dầu gạo lức nguyên chất Simply RBO 1 lít,Chai,Gia Vị,Gia Vị,65491.228070175435,75500.0,57,1.0,0.1325665156268153,0.0059995789677661,2,0.0121580547112462,1,1,1,57,57.0,0,Simply,household_giant,0,1,1,0,domestic,0,0,1,9,count,1,False,1000.0,,6.907755278982137,6549.122807017544,,8.787086397068125,7550.0,,8.92930284224307
Dầu gạo lứt Light 5 dưỡng chất Tường An chai 1 lít,Chai,Gia Vị,Gia Vị,73406.52173913043,78400.0,46,0.717391304347826,0.0887832405689548,0.0433522830889362,3,0.1280575539568345,1,0,1,11,8.25,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,12,count,1,False,1000.0,,6.907755278982137,7340.652173913043,,8.901182969693203,7840.0,,8.966994113344454
Dầu gạo nguyên chất Simply chai 2L,Chai,Gia Vị,Gia Vị,125561.11111111112,148000.0,72,1.0,0.1516141141141141,0.03728683429474,4,0.0806722689075629,1,1,1,72,72.0,0,Simply,household_giant,0,1,1,0,domestic,0,0,1,7,count,1,False,2000.0,,7.600902459542082,6278.055555555557,,8.74481558660702,7400.0,,8.909235279192261
Dầu hào Lee Kum Kee Kum Chun chai 255g,Chai,Gia Vị,Gia Vị,26200.0,26200.0,47,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Lee Kum Kee,niche_professional,1,0,1,0,domestic,0,0,0,9,count,1,False,,255.0,5.541263545158426,,10274.50980392157,9.237421330578854,,10274.50980392157,9.237421330578854
Dầu hào Maggi chai 350g,Chai,Gia Vị,Gia Vị,25282.53968253968,49904.76190476191,63,0.1746031746031746,0.4385463021826659,0.096870417464354,2,0.32,1,0,2,11,11.0,1,Maggi,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,350.0,5.857933154483459,,7223.5827664399085,8.885106336845222,,14258.503401360545,9.565108737644334
Dầu hào Maggi chai 530g,Chai,Gia Vị,Gia Vị,36243.75,40400.0,64,0.4375,0.2351485148514851,0.1310570788066908,2,0.3074433656957929,1,0,1,26,14.0,0,Maggi,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,530.0,6.272877006546167,,6838.443396226416,8.830315411066675,,7622.641509433963,8.938878243391166
Dầu hào Maggi chai 820g,Chai,Gia Vị,Gia Vị,55600.0,55600.0,52,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Maggi,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,820.0,6.709304340258298,,6780.487804878049,8.821804325968467,,6780.487804878049,8.821804325968467
Dầu hào chay Maggi từ nấm hương chai 350g,Chai,Gia Vị,Gia Vị,29816.379310344822,33700.0,58,0.4827586206896552,0.2387134378974141,0.1409701408706253,5,0.5784543325526932,1,0,1,16,7.0,0,Maggi,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,350.0,5.857933154483459,,8518.965517241379,9.050050194287422,,9628.57142857143,9.172490147845085
Dầu hào chay Maggi từ nấm hương chai 820g,Chai,Gia Vị,Gia Vị,63400.0,63400.0,45,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Maggi,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,,820.0,6.709304340258298,,7731.707317073171,8.95308498615511,,7731.707317073171,8.95308498615511
Dầu hướng dương Mamrukovskoe 1000ml,Chai,Gia Vị,Gia Vị,91200.0,91200.0,25,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,1000.0,,6.907755278982137,9120.0,,9.118225083068378,9120.0,,9.118225083068378
Dầu hướng dương Organic Sloboda chai 1 lít,Chai,Gia Vị,Gia Vị,70240.0,75000.0,50,0.34,0.1866666666666666,0.095376618590229,2,0.2295081967213115,1,0,1,17,17.0,0,,,0,0,0,0,domestic,0,1,0,8,count,1,False,1000.0,,6.907755278982137,7024.0,,8.857088135314953,7500.0,,8.922658299524402
Dầu hướng dương Sloboda 1.8L,Chai,Gia Vị,Gia Vị,140000.0,140000.0,28,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,1800.0,,7.495541943884256,7777.777777777777,,8.959025943695277,7777.777777777777,,8.959025943695277
Dầu hướng dương VitaOrganic cao cấp 1L,Chai,Gia Vị,Gia Vị,92400.0,92400.0,27,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,1,0,7,count,1,False,1000.0,,6.907755278982137,9240.0,,9.131297164635729,9240.0,,9.131297164635729
Dầu hướng dương VitaOrganic cao cấp chai 2L,Chai,Gia Vị,Gia Vị,183400.0,183400.0,25,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,1,0,8,count,1,False,2000.0,,7.600902459542082,9170.0,,9.123692565250511,9170.0,,9.123692565250511
Dầu hướng dương chai Simply chai 1L,Chai,Gia Vị,Gia Vị,70368.42105263157,84900.0,76,1.0,0.1711611183435621,0.0178691952941272,4,0.0207182320441988,1,1,1,76,76.0,0,Simply,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,7036.8421052631575,,8.858914783923595,8490.0,,9.046644279305394
Dầu hạt cải Simply chai 1 lít,Chai,Gia Vị,Gia Vị,69162.68656716419,79900.0,67,1.0,0.1343843984084583,0.0130900597818204,5,0.0358166189111748,1,1,1,67,67.0,0,Simply,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,6916.268656716418,,8.841631691727773,7990.0,,8.98594603876032
Dầu mè Ottogi chai 110ml,Chai,Gia Vị,Gia Vị,89400.0,89400.0,57,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ottogi,niche_professional,1,0,1,0,domestic,0,0,0,5,count,1,False,110.0,,4.700480365792417,81272.72727272726,,11.30556578135728,81272.72727272726,,11.30556578135728
Dầu mè Tường An chai 1L lít,Chai,Gia Vị,Gia Vị,123958.82352941176,125000.0,34,0.1764705882352941,0.0472,0.0184175890457398,2,0.0495382031905962,1,0,1,6,6.0,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,12395.882352941177,,9.425119628135043,12500.0,,9.433483923290392
Dầu mè Tường An chai 400ml,Chai,Gia Vị,Gia Vị,56352.94117647059,58100.0,34,0.3235294117647059,0.0929432013769363,0.0455031020228856,2,0.1024667931688805,1,0,1,11,11.0,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,400.0,,5.991464547107982,14088.235294117647,,9.553095351776891,14525.0,,9.583626581720113
Dầu mè thơm hảo hạng Meizan chai 250ml,Chai,Gia Vị,Gia Vị,58998.181818181816,67500.0,55,1.0,0.1259528619528619,0.0065034392867618,3,0.0136286201022146,1,1,1,55,55.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,250.0,,5.521460917862246,23599.272727272728,,10.068971173897873,27000.0,,10.203592144986466
Dầu nành Tường An can 5L,Chai,Gia Vị,Gia Vị,321507.01754385966,338000.0,57,0.6140350877192983,0.0794674556213017,0.0640464687354437,4,0.1822315494928297,1,0,1,12,11.666666666666666,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,5000.0,,8.517193191416238,6430.140350877194,,8.768751644501565,6760.0,,8.81877816903701
Dầu nành Tường An chai 1L,Chai,Gia Vị,Gia Vị,60840.625,69300.0,64,0.625,0.1953102453102453,0.1091161790942812,3,0.26,1,0,1,18,10.0,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,1000.0,,6.907755278982137,6084.0625,,8.71342792617323,6930.0,,8.84361509218395
Dầu rán o liu Hanoli chai 1L,Chai,Gia Vị,Gia Vị,266161.53846153844,272900.0,39,0.3076923076923077,0.0802491755221692,0.0384722175555697,2,0.0872509960159362,1,0,1,12,12.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,26616.153846153844,,10.18927359789478,27290.0,,10.214275613702384
Dầu rán o liu Hanoli chai 3L,Chai,Gia Vị,Gia Vị,701830.4347826086,717300.0,46,0.2608695652173913,0.082671127840513,0.0375117568598473,2,0.0901215805471125,1,0,1,12,12.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,3000.0,,8.006367567650246,23394.347826086956,,10.060249726275165,23910.0,,10.082052060452371
Dầu thực vật Cái Lân tinh luyện can 5L,Can,Gia Vị,Gia Vị,244367.2727272727,261300.0,55,0.9454545454545454,0.0685404339250493,0.0225325887790654,4,0.1062658763759525,1,0,1,41,26.0,0,Cái Lân,household_giant,0,1,1,0,domestic,0,0,0,9,unknown,1,False,5000.0,,8.517193191416238,4887.345454545454,,8.494404583240321,5226.0,,8.561401446080557
Dầu thực vật Cái Lân tinh luyện chai 2L,Chai,Gia Vị,Gia Vị,98754.83870967742,105600.0,62,0.9516129032258064,0.0681176168464304,0.0221970185492,3,0.1080797481636937,1,0,1,47,29.5,0,Cái Lân,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,2000.0,,7.600902459542082,4937.741935483871,,8.504663407600606,5280.0,,8.571681376700306
Dầu thực vật cao cấp Meizan chai 2L,Chai,Gia Vị,Gia Vị,94400.0,116000.0,24,1.0,0.1862068965517241,0.0,1,0.0,1,1,1,24,24.0,0,Meizan,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,2000.0,,7.600902459542082,4720.0,,8.459564078579602,5800.0,,8.66561319653451
Dầu ô liu Extra Virgin Latino Bella chai 250ml,Chai,Gia Vị,Gia Vị,124459.45945945944,131000.0,37,0.2972972972972973,0.1679389312977099,0.0819078779546084,2,0.1679389312977098,1,0,1,11,11.0,0,Latino Bella,niche_professional,1,0,1,0,domestic,0,0,0,9,count,1,False,250.0,,5.521460917862246,49783.78378378377,,10.815444583153164,52400.0,,10.866661870309134
Dầu ô liu Extra Virgin Olivoilà chai 250ml,Chai,Gia Vị,Gia Vị,98901.88679245285,107000.0,53,1.0,0.0756833010051137,0.0001388856860101,2,0.0010111223458038,1,1,1,53,53.0,0,Olivoilà,niche_professional,1,0,1,0,domestic,0,0,0,8,count,1,False,250.0,,5.521460917862246,39560.75471698114,,10.58559286333478,42800.0,,10.664293381569887
Dầu ô liu Extra Virgin Tường An chai 250ml,Chai,Gia Vị,Gia Vị,103635.84905660378,106000.0,53,0.3773584905660377,0.0591037735849056,0.029596561461683,3,0.0642570281124497,1,0,1,11,10.0,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,250.0,,5.521460917862246,41454.33962264151,,10.632347850442528,42400.0,,10.654903641220049
Dầu ô liu Extra Virgin Tường An chai 500ml,Chai,Gia Vị,Gia Vị,204000.0,204000.0,50,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,9,count,1,False,500.0,,6.214608098422191,40800.0,,10.616437360392252,40800.0,,10.616437360392252
Dầu ô liu Olivoila Pomace chai 750ml,Chai,Gia Vị,Gia Vị,225900.0,250000.0,63,1.0,0.0964,0.0006310636962968,2,0.0013274336283185,1,1,1,63,63.0,0,Olivoilà,niche_professional,1,0,1,0,domestic,0,0,0,7,count,1,False,750.0,,6.620073206530356,30120.0,,10.31294468191383,33333.333333333336,,10.41431317630212
Dầu ôliu Olivoila Extra Virgin chai750ml,Chai,Gia Vị,Gia Vị,297770.9090909091,322000.0,55,1.0,0.0752456239412761,0.0022938484125234,3,0.0090695330870003,1,1,1,55,55.0,0,Olivoilà,niche_professional,1,0,1,0,domestic,0,0,0,6,count,1,False,750.0,,6.620073206530356,39702.78787878788,,10.589176687856767,42933.333333333336,,10.66740380398428
Dầu ăn Ajinomoto JP 1000g,Chai,Gia Vị,Gia Vị,131600.0,131600.0,22,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Ajinomoto,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,1000.0,6.907755278982137,,13160.0,9.484937204879309,,13160.0,9.484937204879309
Dầu ăn Danh Tiếng Tường An chai 2L,Chai,Gia Vị,Gia Vị,114031.03448275862,123000.0,58,0.5344827586206896,0.1364280094413847,0.0755108928078879,3,0.1781609195402298,1,0,1,12,7.75,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,2000.0,,7.600902459542082,5701.551724137931,,8.648493649079052,6150.0,,8.724207360800564
Dầu ăn Tường An Gold chai 1L,Chai,Gia Vị,Gia Vị,56756.89655172414,63900.0,58,0.6724137931034483,0.1662453352594197,0.0893180760025542,5,0.2288461538461539,1,0,1,18,9.75,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,1000.0,,6.907755278982137,5675.689655172414,,8.643947360106536,6390.0,,8.762489547371581
Dầu ăn Tường An Gold chai 2L,Chai,Gia Vị,Gia Vị,117011.11111111112,127000.0,54,0.6481481481481481,0.1213498312710911,0.0741193449316525,4,0.1847014925373133,1,0,1,12,11.666666666666666,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,2000.0,,7.600902459542082,5850.555555555557,,8.674291902478478,6350.0,,8.756210091886738
Dầu ăn Tường An can 5L,Chai,Gia Vị,Gia Vị,280947.36842105264,295000.0,57,0.3333333333333333,0.1429081177520071,0.0715077208886783,3,0.1799999999999999,1,0,1,8,6.333333333333333,0,Tường An,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,5000.0,,8.517193191416238,5618.9473684210525,,8.63389962435202,5900.0,,8.68270762989381
