date,parent_category,generic_final,branded_final,gap_abs_final,gap_pct_final,branded_marked,generic_marked,gap_abs_marked,gap_pct_marked
2026-01-10,Sữa Tươi,51500.0,35000.0,-16500.0,-32.038834951456316,36500.0,51500.0,-15000.0,-29.126213592233007
2026-01-10,Thực Phẩm Chế Biến,39500.0,38000.0,-1500.0,-3.79746835443038,38800.0,39500.0,-700.0,-1.7721518987341773
2026-01-10,Thực Phẩm Khô,53600.0,52000.0,-1600.0,-2.9850746268656714,52000.0,53600.0,-1600.0,-2.9850746268656714
2026-01-10,Thực Phẩm Đông Lạnh,84000.0,74700.0,-9300.0,-11.071428571428571,76300.0,84000.0,-7700.0,-9.166666666666666
2026-01-10,Trứng - Đậu Hũ,21100.0,51300.0,30200.0,143.12796208530804,51300.0,21100.0,30200.0,143.12796208530804
2026-01-11,Chăm Sóc Bé,60900.0,82650.0,21750.0,35.714285714285715,85800.0,129000.0,-43200.0,-33.48837209302326
2026-01-11,Gia Vị,78650.0,39800.0,-38850.0,-49.396058486967576,40400.0,78650.0,-38250.0,-48.63318499682136
2026-01-11,Mì - Thực Phẩm Ăn Liền,27200.0,23550.0,-3650.0,-13.419117647058822,29550.0,33900.0,-4350.0,-12.831858407079647
2026-01-11,Rau - Củ - Trái Cây,35000.0,47900.0,12900.0,36.857142857142854,47900.0,37000.0,10900.0,29.45945945945946
2026-01-11,Sữa Tươi,51500.0,35000.0,-16500.0,-32.038834951456316,36500.0,51500.0,-15000.0,-29.126213592233007
2026-01-11,Thực Phẩm Chế Biến,44000.0,37450.0,-6550.0,-14.886363636363637,38800.0,44000.0,-5200.0,-11.818181818181818
2026-01-11,Thực Phẩm Khô,53600.0,51600.0,-2000.0,-3.731343283582089,51600.0,53600.0,-2000.0,-3.731343283582089
2026-01-11,Thực Phẩm Đông Lạnh,83800.0,74250.0,-9550.0,-11.39618138424821,75300.0,83800.0,-8500.0,-10.143198090692124
2026-01-11,Trứng - Đậu Hũ,21100.0,51300.0,30200.0,143.12796208530804,51300.0,21100.0,30200.0,143.12796208530804
2026-01-12,Chăm Sóc Bé,60900.0,82650.0,21750.0,35.714285714285715,85800.0,129000.0,-43200.0,-33.48837209302326
2026-01-12,Gia Vị,78650.0,39900.0,-38750.0,-49.268912905276544,40800.0,78650.0,-37850.0,-48.124602670057214
2026-01-12,Mì - Thực Phẩm Ăn Liền,27200.0,23550.0,-3650.0,-13.419117647058822,29550.0,33900.0,-4350.0,-12.831858407079647
2026-01-12,Rau - Củ - Trái Cây,43920.0,39900.0,-4020.0,-9.153005464480875,39900.0,45000.0,-5100.0,-11.333333333333332
2026-01-12,Sữa Tươi,26000.0,25900.0,-100.0,-0.38461538461538464,31200.0,30750.0,450.0,1.4634146341463417
2026-01-12,Thực Phẩm Chế Biến,44500.0,37450.0,-7050.0,-15.842696629213481,38800.0,44500.0,-5700.0,-12.808988764044942
2026-01-12,Thực Phẩm Khô,62400.0,39700.0,-22700.0,-36.378205128205124,41900.0,69300.0,-27400.0,-39.53823953823954
2026-01-12,Thực Phẩm Đông Lạnh,82000.0,74500.0,-7500.0,-9.146341463414634,75700.0,82000.0,-6300.0,-7.682926829268292
2026-01-12,Trứng - Đậu Hũ,21100.0,51300.0,30200.0,143.12796208530804,51300.0,21100.0,30200.0,143.12796208530804
2026-01-13,Chăm Sóc Bé,60900.0,82650.0,21750.0,35.714285714285715,85800.0,129000.0,-43200.0,-33.48837209302326
2026-01-13,Gia Vị,79300.0,40150.0,-39150.0,-49.36948297604035,42900.0,79300.0,-36400.0,-45.90163934426229
2026-01-13,Mì - Thực Phẩm Ăn Liền,27200.0,23550.0,-3650.0,-13.419117647058822,29550.0,33900.0,-4350.0,-12.831858407079647
2026-01-13,Rau - Củ - Trái Cây,36660.0,47400.0,10740.0,29.296235679214405,47400.0,39450.0,7950.0,20.15209125475285
2026-01-13,Sữa Tươi,53500.0,35550.0,-17950.0,-33.55140186915888,36900.0,53500.0,-16600.0,-31.02803738317757
2026-01-13,Thực Phẩm Chế Biến,35000.0,38400.0,3400.0,9.714285714285714,39000.0,35000.0,4000.0,11.428571428571429
2026-01-13,Thực Phẩm Khô,53600.0,52300.0,-1300.0,-2.425373134328358,52300.0,53600.0,-1300.0,-2.425373134328358
2026-01-13,Thực Phẩm Đông Lạnh,82900.0,74000.0,-8900.0,-10.735826296743065,75700.0,82900.0,-7200.0,-8.685162846803378
2026-01-13,Trứng - Đậu Hũ,21100.0,45650.0,24550.0,116.35071090047393,45650.0,21100.0,24550.0,116.35071090047393
2026-01-14,Chăm Sóc Bé,60900.0,82650.0,21750.0,35.714285714285715,85800.0,129000.0,-43200.0,-33.48837209302326
2026-01-14,Gia Vị,78000.0,39900.0,-38100.0,-48.84615384615385,40800.0,78000.0,-37200.0,-47.69230769230769
2026-01-14,Mì - Thực Phẩm Ăn Liền,27200.0,23550.0,-3650.0,-13.419117647058822,29550.0,33900.0,-4350.0,-12.831858407079647
2026-01-14,Rau - Củ - Trái Cây,38320.0,47400.0,9080.0,23.695198329853863,47400.0,39900.0,7500.0,18.796992481203006
2026-01-14,Sữa Tươi,37600.0,35550.0,-2050.0,-5.452127659574469,36700.0,37600.0,-900.0,-2.393617021276596
2026-01-14,Thực Phẩm Chế Biến,34950.0,38600.0,3650.0,10.44349070100143,39500.0,34950.0,4550.0,13.01859799713877
2026-01-14,Thực Phẩm Khô,53600.0,52300.0,-1300.0,-2.425373134328358,52300.0,53600.0,-1300.0,-2.425373134328358
2026-01-14,Thực Phẩm Đông Lạnh,84000.0,76350.0,-7650.0,-9.107142857142856,77250.0,84000.0,-6750.0,-8.035714285714286
2026-01-14,Trứng - Đậu Hũ,14600.0,51300.0,36700.0,251.36986301369865,51300.0,14600.0,36700.0,251.36986301369865
2026-01-15,Chăm Sóc Bé,60900.0,79900.0,19000.0,31.198686371100166,85400.0,129000.0,-43600.0,-33.798449612403104
2026-01-15,Gia Vị,108000.0,36300.0,-71700.0,-66.38888888888889,40500.0,118000.0,-77500.0,-65.67796610169492
2026-01-15,Mì - Thực Phẩm Ăn Liền,27200.0,19900.0,-7300.0,-26.838235294117645,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-15,Rau - Củ - Trái Cây,38660.0,47400.0,8740.0,22.607346094154167,47400.0,39450.0,7950.0,20.15209125475285
2026-01-15,Sữa Tươi,23350.0,26100.0,2750.0,11.777301927194861,31150.0,27100.0,4050.0,14.944649446494465
2026-01-15,Thực Phẩm Chế Biến,34900.0,38600.0,3700.0,10.601719197707736,39500.0,34900.0,4600.0,13.18051575931232
2026-01-15,Thực Phẩm Khô,40800.0,39050.0,-1750.0,-4.28921568627451,41250.0,42350.0,-1100.0,-2.5974025974025974
2026-01-15,Thực Phẩm Đông Lạnh,79850.0,74000.0,-5850.0,-7.326236693800876,75700.0,79850.0,-4150.0,-5.19724483406387
2026-01-15,Trứng - Đậu Hũ,14600.0,51300.0,36700.0,251.36986301369865,51300.0,14600.0,36700.0,251.36986301369865
2026-01-16,Chăm Sóc Bé,60900.0,85400.0,24500.0,40.229885057471265,86200.0,129000.0,-42800.0,-33.17829457364341
2026-01-16,Gia Vị,91500.0,44000.0,-47500.0,-51.91256830601093,46100.0,95050.0,-48950.0,-51.499210941609675
2026-01-16,Mì - Thực Phẩm Ăn Liền,27200.0,19900.0,-7300.0,-26.838235294117645,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-16,Rau - Củ - Trái Cây,39900.0,47400.0,7500.0,18.796992481203006,47400.0,39900.0,7500.0,18.796992481203006
2026-01-16,Sữa Tươi,51500.0,36100.0,-15400.0,-29.902912621359224,36900.0,51500.0,-14600.0,-28.349514563106798
2026-01-16,Thực Phẩm Chế Biến,34900.0,39900.0,5000.0,14.326647564469914,41500.0,34900.0,6600.0,18.911174785100286
2026-01-16,Thực Phẩm Khô,53750.0,51600.0,-2150.0,-4.0,51600.0,53750.0,-2150.0,-4.0
2026-01-16,Thực Phẩm Đông Lạnh,79850.0,74250.0,-5600.0,-7.013149655604257,76300.0,79850.0,-3550.0,-4.445835942391985
2026-01-16,Trứng - Đậu Hũ,14600.0,51300.0,36700.0,251.36986301369865,51300.0,14600.0,36700.0,251.36986301369865
2026-01-17,Chăm Sóc Bé,286950.0,92300.0,-194650.0,-67.83411744206308,100750.0,321950.0,-221200.0,-68.70632085727597
2026-01-17,Gia Vị,78000.0,40150.0,-37850.0,-48.52564102564102,41200.0,78000.0,-36800.0,-47.179487179487175
2026-01-17,Mì - Thực Phẩm Ăn Liền,27200.0,23550.0,-3650.0,-13.419117647058822,29550.0,33900.0,-4350.0,-12.831858407079647
2026-01-17,Rau - Củ - Trái Cây,46500.0,47400.0,900.0,1.935483870967742,47400.0,47900.0,-500.0,-1.0438413361169103
2026-01-17,Sữa Tươi,36200.0,34900.0,-1300.0,-3.591160220994475,36100.0,36200.0,-100.0,-0.2762430939226519
2026-01-17,Thực Phẩm Chế Biến,34950.0,39900.0,4950.0,14.163090128755366,41500.0,34950.0,6550.0,18.741058655221746
2026-01-17,Thực Phẩm Khô,53750.0,51600.0,-2150.0,-4.0,51600.0,53750.0,-2150.0,-4.0
2026-01-17,Thực Phẩm Đông Lạnh,79850.0,75100.0,-4750.0,-5.948653725735754,76950.0,79850.0,-2900.0,-3.6318096430807767
2026-01-17,Trứng - Đậu Hũ,14600.0,51300.0,36700.0,251.36986301369865,51300.0,14600.0,36700.0,251.36986301369865
2026-01-18,Chăm Sóc Bé,286950.0,90600.0,-196350.0,-68.42655514898067,105000.0,321950.0,-216950.0,-67.38624009939431
2026-01-18,Mì - Thực Phẩm Ăn Liền,27200.0,23550.0,-3650.0,-13.419117647058822,29550.0,33900.0,-4350.0,-12.831858407079647
2026-01-18,Rau - Củ - Trái Cây,46500.0,50900.0,4400.0,9.46236559139785,50900.0,47880.0,3020.0,6.307435254803676
2026-01-18,Sữa Tươi,37600.0,35200.0,-2400.0,-6.382978723404255,36900.0,37600.0,-700.0,-1.8617021276595744
2026-01-18,Thực Phẩm Chế Biến,34900.0,38400.0,3500.0,10.028653295128938,39000.0,34900.0,4100.0,11.74785100286533
2026-01-18,Thực Phẩm Khô,43500.0,39700.0,-3800.0,-8.735632183908045,41300.0,43500.0,-2200.0,-5.057471264367816
2026-01-18,Thực Phẩm Đông Lạnh,54200.0,93900.0,39700.0,73.24723247232473,110700.0,54200.0,56500.0,104.24354243542436
2026-01-19,Chăm Sóc Bé,60900.0,76800.0,15900.0,26.108374384236456,85800.0,129000.0,-43200.0,-33.48837209302326
2026-01-19,Mì - Thực Phẩm Ăn Liền,27200.0,23550.0,-3650.0,-13.419117647058822,29550.0,33900.0,-4350.0,-12.831858407079647
2026-01-19,Thực Phẩm Khô,53750.0,51600.0,-2150.0,-4.0,51600.0,53750.0,-2150.0,-4.0
2026-01-19,Thực Phẩm Đông Lạnh,83800.0,74250.0,-9550.0,-11.39618138424821,76300.0,83800.0,-7500.0,-8.949880668257757
2026-01-19,Trứng - Đậu Hũ,14600.0,51300.0,36700.0,251.36986301369865,51300.0,14600.0,36700.0,251.36986301369865
2026-01-20,Chăm Sóc Bé,281950.0,84900.0,-197050.0,-69.88827806348642,95900.0,321950.0,-226050.0,-70.2127659574468
2026-01-20,Gia Vị,81200.0,38100.0,-43100.0,-53.07881773399015,42900.0,88150.0,-45250.0,-51.33295519001702
2026-01-20,Rau - Củ - Trái Cây,45000.0,50900.0,5900.0,13.111111111111112,50900.0,46500.0,4400.0,9.46236559139785
2026-01-20,Sữa Tươi,28300.0,31700.0,3400.0,12.014134275618375,36900.0,33500.0,3400.0,10.149253731343283
2026-01-20,Thực Phẩm Chế Biến,35000.0,39000.0,4000.0,11.428571428571429,40000.0,35000.0,5000.0,14.285714285714285
2026-01-20,Thực Phẩm Khô,85400.0,45600.0,-39800.0,-46.604215456674474,54600.0,115000.0,-60400.0,-52.52173913043479
2026-01-20,Thực Phẩm Đông Lạnh,84200.0,79000.0,-5200.0,-6.175771971496437,79000.0,84200.0,-5200.0,-6.175771971496437
2026-01-20,Trứng - Đậu Hũ,14600.0,47800.0,33200.0,227.39726027397262,47800.0,14600.0,33200.0,227.39726027397262
2026-01-21,Chăm Sóc Bé,281950.0,72950.0,-209000.0,-74.12661819471538,76100.0,321950.0,-245850.0,-76.3627892529896
2026-01-21,Gia Vị,55200.0,39900.0,-15300.0,-27.717391304347828,45000.0,61200.0,-16200.0,-26.47058823529412
2026-01-21,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-21,Rau - Củ - Trái Cây,34320.0,39900.0,5580.0,16.258741258741257,39900.0,34900.0,5000.0,14.326647564469914
2026-01-21,Sữa Tươi,61800.0,45400.0,-16400.0,-26.537216828478964,54600.0,72900.0,-18300.0,-25.102880658436217
2026-01-21,Thực Phẩm Chế Biến,35900.0,39250.0,3350.0,9.331476323119778,39750.0,44000.0,-4250.0,-9.659090909090908
2026-01-21,Thực Phẩm Khô,43500.0,39700.0,-3800.0,-8.735632183908045,41300.0,43500.0,-2200.0,-5.057471264367816
2026-01-21,Thực Phẩm Đông Lạnh,82000.0,76950.0,-5050.0,-6.158536585365853,76950.0,82000.0,-5050.0,-6.158536585365853
2026-01-21,Trứng - Đậu Hũ,16050.0,47800.0,31750.0,197.81931464174457,47800.0,16050.0,31750.0,197.81931464174457
2026-01-22,Chăm Sóc Bé,49000.0,82650.0,33650.0,68.6734693877551,89750.0,60900.0,28850.0,47.3727422003284
2026-01-22,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-22,Rau - Củ - Trái Cây,46200.0,50900.0,4700.0,10.173160173160174,50900.0,49000.0,1900.0,3.877551020408163
2026-01-22,Sữa Tươi,46900.0,37500.0,-9400.0,-20.042643923240938,46400.0,53500.0,-7100.0,-13.271028037383179
2026-01-22,Thực Phẩm Chế Biến,143900.0,64000.0,-79900.0,-55.52466990965949,71900.0,160400.0,-88500.0,-55.17456359102244
2026-01-22,Thực Phẩm Khô,53750.0,52000.0,-1750.0,-3.255813953488372,52000.0,53750.0,-1750.0,-3.255813953488372
2026-01-22,Thực Phẩm Đông Lạnh,82000.0,76900.0,-5100.0,-6.219512195121951,76900.0,82000.0,-5100.0,-6.219512195121951
2026-01-22,Trứng - Đậu Hũ,16050.0,43900.0,27850.0,173.5202492211838,43900.0,16050.0,27850.0,173.5202492211838
2026-01-23,Chăm Sóc Bé,49000.0,79900.0,30900.0,63.06122448979592,86200.0,60900.0,25300.0,41.54351395730706
2026-01-23,Gia Vị,79300.0,41600.0,-37700.0,-47.540983606557376,45750.0,79300.0,-33550.0,-42.30769230769231
2026-01-23,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-23,Rau - Củ - Trái Cây,45000.0,50900.0,5900.0,13.111111111111112,50900.0,47900.0,3000.0,6.263048016701461
2026-01-23,Sữa Tươi,42950.0,36500.0,-6450.0,-15.017462165308498,37800.0,44250.0,-6450.0,-14.576271186440678
2026-01-23,Thực Phẩm Chế Biến,34950.0,41500.0,6550.0,18.741058655221746,41500.0,34950.0,6550.0,18.741058655221746
2026-01-23,Thực Phẩm Khô,51600.0,52600.0,1000.0,1.937984496124031,53500.0,51600.0,1900.0,3.6821705426356592
2026-01-23,Thực Phẩm Đông Lạnh,82000.0,76950.0,-5050.0,-6.158536585365853,76950.0,82000.0,-5050.0,-6.158536585365853
2026-01-23,Trứng - Đậu Hũ,16050.0,44000.0,27950.0,174.14330218068537,44000.0,16050.0,27950.0,174.14330218068537
2026-01-24,Chăm Sóc Bé,49000.0,72800.0,23800.0,48.57142857142857,73700.0,60900.0,12800.0,21.01806239737274
2026-01-24,Gia Vị,78650.0,39900.0,-38750.0,-49.268912905276544,40800.0,78650.0,-37850.0,-48.124602670057214
2026-01-24,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-24,Rau - Củ - Trái Cây,39900.0,50900.0,11000.0,27.56892230576441,50900.0,44400.0,6500.0,14.63963963963964
2026-01-24,Sữa Tươi,61800.0,45400.0,-16400.0,-26.537216828478964,54600.0,72900.0,-18300.0,-25.102880658436217
2026-01-24,Thực Phẩm Chế Biến,35450.0,39250.0,3800.0,10.719322990126939,39750.0,39500.0,250.0,0.6329113924050633
2026-01-24,Thực Phẩm Khô,53750.0,51600.0,-2150.0,-4.0,52300.0,53750.0,-1450.0,-2.697674418604651
2026-01-24,Thực Phẩm Đông Lạnh,82000.0,76900.0,-5100.0,-6.219512195121951,76900.0,82000.0,-5100.0,-6.219512195121951
2026-01-24,Trứng - Đậu Hũ,16050.0,35000.0,18950.0,118.06853582554517,35000.0,16050.0,18950.0,118.06853582554517
2026-01-25,Rau - Củ - Trái Cây,39900.0,50900.0,11000.0,27.56892230576441,50900.0,41400.0,9500.0,22.946859903381643
2026-01-25,Sữa Tươi,46900.0,36300.0,-10600.0,-22.60127931769723,37200.0,51500.0,-14300.0,-27.766990291262132
2026-01-25,Thực Phẩm Chế Biến,39950.0,41500.0,1550.0,3.879849812265332,41500.0,44500.0,-3000.0,-6.741573033707865
2026-01-26,Chăm Sóc Bé,54950.0,79900.0,24950.0,45.4049135577798,86200.0,94950.0,-8750.0,-9.215376513954714
2026-01-26,Gia Vị,75000.0,40400.0,-34600.0,-46.13333333333333,45000.0,75000.0,-30000.0,-40.0
2026-01-26,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-26,Rau - Củ - Trái Cây,39900.0,50900.0,11000.0,27.56892230576441,50900.0,41400.0,9500.0,22.946859903381643
2026-01-26,Sữa Tươi,46900.0,36400.0,-10500.0,-22.388059701492537,37500.0,51500.0,-14000.0,-27.184466019417474
2026-01-26,Thực Phẩm Chế Biến,35900.0,69000.0,33100.0,92.20055710306406,69000.0,45900.0,23100.0,50.326797385620914
2026-01-26,Thực Phẩm Khô,53750.0,52000.0,-1750.0,-3.255813953488372,52000.0,53750.0,-1750.0,-3.255813953488372
2026-01-26,Thực Phẩm Đông Lạnh,83800.0,76900.0,-6900.0,-8.233890214797137,76900.0,83800.0,-6900.0,-8.233890214797137
2026-01-26,Trứng - Đậu Hũ,16050.0,36500.0,20450.0,127.41433021806854,36500.0,16050.0,20450.0,127.41433021806854
2026-01-27,Chăm Sóc Bé,54950.0,79900.0,24950.0,45.4049135577798,86200.0,94950.0,-8750.0,-9.215376513954714
2026-01-27,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-27,Rau - Củ - Trái Cây,26960.0,87200.0,60240.0,223.44213649851633,109000.0,33700.0,75300.0,223.44213649851633
2026-01-27,Sữa Tươi,46900.0,37500.0,-9400.0,-20.042643923240938,44450.0,53500.0,-9050.0,-16.91588785046729
2026-01-27,Thực Phẩm Chế Biến,34950.0,39000.0,4050.0,11.587982832618025,39500.0,34950.0,4550.0,13.01859799713877
2026-01-27,Thực Phẩm Khô,53750.0,52000.0,-1750.0,-3.255813953488372,52000.0,53750.0,-1750.0,-3.255813953488372
2026-01-27,Thực Phẩm Đông Lạnh,84000.0,73850.0,-10150.0,-12.083333333333334,73850.0,84000.0,-10150.0,-12.083333333333334
2026-01-27,Trứng - Đậu Hũ,16050.0,47800.0,31750.0,197.81931464174457,47800.0,16050.0,31750.0,197.81931464174457
2026-01-28,Chăm Sóc Bé,49000.0,82650.0,33650.0,68.6734693877551,89750.0,60900.0,28850.0,47.3727422003284
2026-01-28,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-28,Rau - Củ - Trái Cây,42900.0,50900.0,8000.0,18.64801864801865,50900.0,45900.0,5000.0,10.893246187363834
2026-01-28,Sữa Tươi,46900.0,34600.0,-12300.0,-26.226012793176974,36900.0,51500.0,-14600.0,-28.349514563106798
2026-01-28,Thực Phẩm Chế Biến,152900.0,51150.0,-101750.0,-66.54676258992805,54450.0,166950.0,-112500.0,-67.38544474393531
2026-01-28,Thực Phẩm Khô,53750.0,52000.0,-1750.0,-3.255813953488372,52000.0,53750.0,-1750.0,-3.255813953488372
2026-01-28,Thực Phẩm Đông Lạnh,88250.0,83050.0,-5200.0,-5.8923512747875355,83050.0,88250.0,-5200.0,-5.8923512747875355
2026-01-28,Trứng - Đậu Hũ,16050.0,41400.0,25350.0,157.94392523364488,41400.0,16050.0,25350.0,157.94392523364488
2026-01-29,Chăm Sóc Bé,49000.0,73700.0,24700.0,50.40816326530613,85400.0,60900.0,24500.0,40.229885057471265
2026-01-29,Gia Vị,81200.0,35150.0,-46050.0,-56.71182266009852,40250.0,88150.0,-47900.0,-54.339194554736245
2026-01-29,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-29,Rau - Củ - Trái Cây,39900.0,50900.0,11000.0,27.56892230576441,50900.0,39900.0,11000.0,27.56892230576441
2026-01-29,Sữa Tươi,46900.0,36100.0,-10800.0,-23.02771855010661,36900.0,51500.0,-14600.0,-28.349514563106798
2026-01-29,Thực Phẩm Chế Biến,34900.0,43100.0,8200.0,23.49570200573066,48500.0,34900.0,13600.0,38.96848137535817
2026-01-29,Thực Phẩm Khô,53750.0,52000.0,-1750.0,-3.255813953488372,52000.0,53750.0,-1750.0,-3.255813953488372
2026-01-29,Thực Phẩm Đông Lạnh,82000.0,85900.0,3900.0,4.7560975609756095,85900.0,82000.0,3900.0,4.7560975609756095
2026-01-29,Trứng - Đậu Hũ,16050.0,50400.0,34350.0,214.01869158878503,50400.0,16050.0,34350.0,214.01869158878503
2026-01-30,Chăm Sóc Bé,44550.0,72950.0,28400.0,63.74859708193041,82350.0,88000.0,-5650.0,-6.420454545454546
2026-01-30,Gia Vị,55200.0,35300.0,-19900.0,-36.05072463768116,40800.0,61200.0,-20400.0,-33.33333333333333
2026-01-30,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-30,Rau - Củ - Trái Cây,44400.0,47900.0,3500.0,7.882882882882883,47900.0,44400.0,3500.0,7.882882882882883
2026-01-30,Sữa Tươi,46900.0,32100.0,-14800.0,-31.556503198294244,37850.0,53500.0,-15650.0,-29.252336448598133
2026-01-30,Thực Phẩm Chế Biến,152900.0,66500.0,-86400.0,-56.50752125572269,70450.0,166950.0,-96500.0,-57.80173704702006
2026-01-30,Thực Phẩm Khô,79900.0,38000.0,-41900.0,-52.44055068836045,38000.0,95100.0,-57100.0,-60.042060988433235
2026-01-30,Thực Phẩm Đông Lạnh,88250.0,83050.0,-5200.0,-5.8923512747875355,83050.0,88250.0,-5200.0,-5.8923512747875355
2026-01-30,Trứng - Đậu Hũ,16600.0,47800.0,31200.0,187.95180722891567,47800.0,16600.0,31200.0,187.95180722891567
2026-01-31,Chăm Sóc Bé,49000.0,76800.0,27800.0,56.734693877551024,85800.0,60900.0,24900.0,40.88669950738916
2026-01-31,Mì - Thực Phẩm Ăn Liền,27200.0,19500.0,-7700.0,-28.308823529411764,25200.0,33900.0,-8700.0,-25.663716814159294
2026-01-31,Rau - Củ - Trái Cây,43410.0,47900.0,4490.0,10.343238885049526,47900.0,44400.0,3500.0,7.882882882882883
2026-01-31,Sữa Tươi,46900.0,36050.0,-10850.0,-23.134328358208954,36900.0,51500.0,-14600.0,-28.349514563106798
2026-01-31,Thực Phẩm Chế Biến,34900.0,39250.0,4350.0,12.464183381088825,39750.0,34900.0,4850.0,13.896848137535816
2026-01-31,Thực Phẩm Khô,53750.0,51200.0,-2550.0,-4.744186046511628,51200.0,53750.0,-2550.0,-4.744186046511628
2026-01-31,Thực Phẩm Đông Lạnh,79850.0,75100.0,-4750.0,-5.948653725735754,75100.0,79850.0,-4750.0,-5.948653725735754
2026-01-31,Trứng - Đậu Hũ,16600.0,50400.0,33800.0,203.6144578313253,50400.0,16600.0,33800.0,203.6144578313253
2026-02-01,Chăm Sóc Bé,59000.0,76800.0,17800.0,30.16949152542373,85800.0,60900.0,24900.0,40.88669950738916
2026-02-01,Rau - Củ - Trái Cây,41400.0,47900.0,6500.0,15.70048309178744,47900.0,43875.0,4025.0,9.173789173789174
2026-02-01,Sữa Tươi,46900.0,36100.0,-10800.0,-23.02771855010661,36900.0,53500.0,-16600.0,-31.02803738317757
2026-02-01,Thực Phẩm Chế Biến,34900.0,38900.0,4000.0,11.461318051575931,39250.0,34900.0,4350.0,12.464183381088825
2026-02-01,Thực Phẩm Khô,53750.0,51100.0,-2650.0,-4.930232558139535,51100.0,53750.0,-2650.0,-4.930232558139535
2026-02-01,Thực Phẩm Đông Lạnh,79850.0,74900.0,-4950.0,-6.1991233562930494,74900.0,79850.0,-4950.0,-6.1991233562930494
2026-02-01,Trứng - Đậu Hũ,16600.0,53000.0,36400.0,219.27710843373495,53000.0,16600.0,36400.0,219.27710843373495
2026-02-02,Bánh Kẹo,36250.0,40800.0,4550.0,12.551724137931034,41300.0,36700.0,4600.0,12.534059945504087
2026-02-02,Chăm Sóc Bé,59000.0,73700.0,14700.0,24.91525423728814,85400.0,60900.0,24500.0,40.229885057471265
2026-02-02,Rau - Củ - Trái Cây,43410.0,50900.0,7490.0,17.254088919603777,50900.0,45375.0,5525.0,12.176308539944904
2026-02-02,Sữa Tươi,46900.0,35750.0,-11150.0,-23.773987206823026,36500.0,51500.0,-15000.0,-29.126213592233007
2026-02-02,Thực Phẩm Chế Biến,35000.0,38800.0,3800.0,10.857142857142858,39000.0,35000.0,4000.0,11.428571428571429
2026-02-02,Thực Phẩm Khô,60900.0,37250.0,-23650.0,-38.83415435139573,37950.0,69300.0,-31350.0,-45.23809523809524
2026-02-02,Thực Phẩm Đông Lạnh,79850.0,74700.0,-5150.0,-6.4495929868503445,74700.0,79850.0,-5150.0,-6.4495929868503445
2026-02-02,Trứng - Đậu Hũ,16600.0,53000.0,36400.0,219.27710843373495,53000.0,16600.0,36400.0,219.27710843373495
2026-02-03,Bánh Kẹo,39500.0,104900.0,65400.0,165.56962025316454,133600.0,48500.0,85100.0,175.46391752577318
2026-02-03,Chăm Sóc Bé,59000.0,73100.0,14100.0,23.898305084745765,86200.0,129000.0,-42800.0,-33.17829457364341
2026-02-03,Rau - Củ - Trái Cây,39900.0,43400.0,3500.0,8.771929824561402,43400.0,42375.0,1025.0,2.4188790560471976
2026-02-03,Sữa Tươi,199300.0,27000.0,-172300.0,-86.45258404415455,33900.0,239000.0,-205100.0,-85.81589958158996
2026-02-03,Thực Phẩm Chế Biến,35900.0,38900.0,3000.0,8.356545961002785,48600.0,45900.0,2700.0,5.88235294117647
2026-02-03,Thực Phẩm Khô,45000.0,45400.0,400.0,0.8888888888888888,52600.0,45000.0,7600.0,16.88888888888889
2026-02-03,Thực Phẩm Đông Lạnh,68800.0,83500.0,14700.0,21.36627906976744,86900.0,74500.0,12400.0,16.644295302013422
2026-02-03,Trứng - Đậu Hũ,11000.0,47800.0,36800.0,334.5454545454545,47800.0,11000.0,36800.0,334.5454545454545
2026-02-04,Bánh Kẹo,58450.0,84950.0,26500.0,45.33789563729683,106800.0,72750.0,34050.0,46.8041237113402
2026-02-04,Chăm Sóc Bé,60900.0,82400.0,21500.0,35.30377668308703,89750.0,129000.0,-39250.0,-30.426356589147286
