date,parent_category,brand_quadrant,quadrant_median,generic_median,gap_abs,gap_pct
2026-01-10,Thực Phẩm Đông Lạnh,local_value,69000.0,84000.0,-15000.0,-17.857142857142858
2026-01-10,Thực Phẩm Đông Lạnh,niche_professional,102300.0,84000.0,18300.0,21.785714285714285
2026-01-10,Trứng - Đậu Hũ,household_giant,54250.0,21100.0,33150.0,157.10900473933648
2026-01-10,Trứng - Đậu Hũ,local_value,27250.0,21100.0,6150.0,29.14691943127962
2026-01-11,Chăm Sóc Bé,household_giant,33500.0,60900.0,-27400.0,-44.991789819376024
2026-01-11,Chăm Sóc Bé,local_value,57000.0,60900.0,-3900.0,-6.403940886699508
2026-01-11,Chăm Sóc Bé,niche_professional,169900.0,60900.0,109000.0,178.98193760262726
2026-01-11,Chăm Sóc Bé,prestige_leader,112550.0,60900.0,51650.0,84.8111658456486
2026-01-11,Gia Vị,household_giant,39850.0,78650.0,-38800.0,-49.332485696122056
2026-01-11,Gia Vị,local_value,28600.0,78650.0,-50050.0,-63.63636363636363
2026-01-11,Gia Vị,niche_professional,85700.0,78650.0,7050.0,8.963763509218055
2026-01-11,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-11,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-11,Rau - Củ - Trái Cây,local_value,50900.0,35000.0,15900.0,45.42857142857143
2026-01-11,Rau - Củ - Trái Cây,niche_professional,46900.0,35000.0,11900.0,34.0
2026-01-11,Sữa Tươi,household_giant,26800.0,51500.0,-24700.0,-47.96116504854369
2026-01-11,Sữa Tươi,local_value,33400.0,51500.0,-18100.0,-35.14563106796116
2026-01-11,Sữa Tươi,niche_professional,77900.0,51500.0,26400.0,51.262135922330096
2026-01-11,Sữa Tươi,prestige_leader,38900.0,51500.0,-12600.0,-24.466019417475728
2026-01-11,Thực Phẩm Chế Biến,household_giant,48100.0,44000.0,4100.0,9.318181818181818
2026-01-11,Thực Phẩm Chế Biến,local_value,29925.0,44000.0,-14075.0,-31.988636363636363
2026-01-11,Thực Phẩm Chế Biến,niche_professional,142600.0,44000.0,98600.0,224.09090909090907
2026-01-11,Thực Phẩm Khô,household_giant,32700.0,53600.0,-20900.0,-38.992537313432834
2026-01-11,Thực Phẩm Khô,local_value,56600.0,53600.0,3000.0,5.597014925373134
2026-01-11,Thực Phẩm Khô,niche_professional,99500.0,53600.0,45900.0,85.63432835820896
2026-01-11,Thực Phẩm Khô,prestige_leader,145000.0,53600.0,91400.0,170.5223880597015
2026-01-11,Thực Phẩm Đông Lạnh,household_giant,74100.0,83800.0,-9700.0,-11.575178997613365
2026-01-11,Thực Phẩm Đông Lạnh,local_value,67000.0,83800.0,-16800.0,-20.047732696897373
2026-01-11,Thực Phẩm Đông Lạnh,niche_professional,98100.0,83800.0,14300.0,17.064439140811455
2026-01-11,Trứng - Đậu Hũ,household_giant,54250.0,21100.0,33150.0,157.10900473933648
2026-01-11,Trứng - Đậu Hũ,local_value,27250.0,21100.0,6150.0,29.14691943127962
2026-01-12,Chăm Sóc Bé,household_giant,33500.0,60900.0,-27400.0,-44.991789819376024
2026-01-12,Chăm Sóc Bé,local_value,57000.0,60900.0,-3900.0,-6.403940886699508
2026-01-12,Chăm Sóc Bé,niche_professional,169900.0,60900.0,109000.0,178.98193760262726
2026-01-12,Chăm Sóc Bé,prestige_leader,112550.0,60900.0,51650.0,84.8111658456486
2026-01-12,Gia Vị,household_giant,40150.0,78650.0,-38500.0,-48.95104895104895
2026-01-12,Gia Vị,local_value,28800.0,78650.0,-49850.0,-63.38207247298156
2026-01-12,Gia Vị,niche_professional,88500.0,78650.0,9850.0,12.523839796567069
2026-01-12,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-12,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-12,Rau - Củ - Trái Cây,local_value,39900.0,43920.0,-4020.0,-9.153005464480875
2026-01-12,Rau - Củ - Trái Cây,niche_professional,46900.0,43920.0,2980.0,6.785063752276867
2026-01-12,Sữa Tươi,household_giant,25800.0,26000.0,-200.0,-0.7692307692307693
2026-01-12,Sữa Tươi,local_value,26100.0,26000.0,100.0,0.38461538461538464
2026-01-12,Sữa Tươi,niche_professional,63700.0,26000.0,37700.0,145.0
2026-01-12,Sữa Tươi,prestige_leader,18450.0,26000.0,-7550.0,-29.03846153846154
2026-01-12,Thực Phẩm Chế Biến,household_giant,48100.0,44500.0,3600.0,8.089887640449438
2026-01-12,Thực Phẩm Chế Biến,local_value,29925.0,44500.0,-14575.0,-32.752808988764045
2026-01-12,Thực Phẩm Chế Biến,niche_professional,142600.0,44500.0,98100.0,220.4494382022472
2026-01-12,Thực Phẩm Khô,household_giant,35900.0,62400.0,-26500.0,-42.467948717948715
2026-01-12,Thực Phẩm Khô,local_value,109900.0,62400.0,47500.0,76.12179487179486
2026-01-12,Thực Phẩm Đông Lạnh,household_giant,74100.0,82000.0,-7900.0,-9.634146341463415
2026-01-12,Thực Phẩm Đông Lạnh,local_value,69000.0,82000.0,-13000.0,-15.853658536585366
2026-01-12,Thực Phẩm Đông Lạnh,niche_professional,98100.0,82000.0,16100.0,19.634146341463417
2026-01-12,Trứng - Đậu Hũ,household_giant,54250.0,21100.0,33150.0,157.10900473933648
2026-01-12,Trứng - Đậu Hũ,local_value,27250.0,21100.0,6150.0,29.14691943127962
2026-01-13,Chăm Sóc Bé,household_giant,33500.0,60900.0,-27400.0,-44.991789819376024
2026-01-13,Chăm Sóc Bé,local_value,57000.0,60900.0,-3900.0,-6.403940886699508
2026-01-13,Chăm Sóc Bé,niche_professional,169900.0,60900.0,109000.0,178.98193760262726
2026-01-13,Chăm Sóc Bé,prestige_leader,112550.0,60900.0,51650.0,84.8111658456486
2026-01-13,Gia Vị,household_giant,40150.0,79300.0,-39150.0,-49.36948297604035
2026-01-13,Gia Vị,local_value,29500.0,79300.0,-49800.0,-62.79949558638083
2026-01-13,Gia Vị,niche_professional,88850.0,79300.0,9550.0,12.042875157629256
2026-01-13,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-13,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-13,Rau - Củ - Trái Cây,local_value,47900.0,36660.0,11240.0,30.660120021822152
2026-01-13,Rau - Củ - Trái Cây,niche_professional,46900.0,36660.0,10240.0,27.932351336606654
2026-01-13,Sữa Tươi,household_giant,27750.0,53500.0,-25750.0,-48.13084112149533
2026-01-13,Sữa Tươi,local_value,33450.0,53500.0,-20050.0,-37.47663551401869
2026-01-13,Sữa Tươi,niche_professional,77600.0,53500.0,24100.0,45.046728971962615
2026-01-13,Sữa Tươi,prestige_leader,38900.0,53500.0,-14600.0,-27.289719626168225
2026-01-13,Thực Phẩm Chế Biến,household_giant,48100.0,35000.0,13100.0,37.42857142857143
2026-01-13,Thực Phẩm Chế Biến,local_value,29950.0,35000.0,-5050.0,-14.428571428571429
2026-01-13,Thực Phẩm Chế Biến,niche_professional,131800.0,35000.0,96800.0,276.57142857142856
2026-01-13,Thực Phẩm Khô,household_giant,30850.0,53600.0,-22750.0,-42.44402985074627
2026-01-13,Thực Phẩm Khô,local_value,58100.0,53600.0,4500.0,8.395522388059701
2026-01-13,Thực Phẩm Khô,niche_professional,99500.0,53600.0,45900.0,85.63432835820896
2026-01-13,Thực Phẩm Khô,prestige_leader,145000.0,53600.0,91400.0,170.5223880597015
2026-01-13,Thực Phẩm Đông Lạnh,household_giant,73700.0,82900.0,-9200.0,-11.097708082026537
2026-01-13,Thực Phẩm Đông Lạnh,local_value,67000.0,82900.0,-15900.0,-19.179734620024124
2026-01-13,Thực Phẩm Đông Lạnh,niche_professional,98100.0,82900.0,15200.0,18.33534378769602
2026-01-13,Trứng - Đậu Hũ,household_giant,53250.0,21100.0,32150.0,152.36966824644549
2026-01-13,Trứng - Đậu Hũ,local_value,19250.0,21100.0,-1850.0,-8.767772511848342
2026-01-14,Chăm Sóc Bé,household_giant,33500.0,60900.0,-27400.0,-44.991789819376024
2026-01-14,Chăm Sóc Bé,local_value,57000.0,60900.0,-3900.0,-6.403940886699508
2026-01-14,Chăm Sóc Bé,niche_professional,169900.0,60900.0,109000.0,178.98193760262726
2026-01-14,Chăm Sóc Bé,prestige_leader,112550.0,60900.0,51650.0,84.8111658456486
2026-01-14,Gia Vị,household_giant,39850.0,78000.0,-38150.0,-48.91025641025641
2026-01-14,Gia Vị,local_value,29000.0,78000.0,-49000.0,-62.82051282051282
2026-01-14,Gia Vị,niche_professional,88850.0,78000.0,10850.0,13.91025641025641
2026-01-14,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-14,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-14,Rau - Củ - Trái Cây,local_value,47900.0,38320.0,9580.0,25.0
2026-01-14,Rau - Củ - Trái Cây,niche_professional,46900.0,38320.0,8580.0,22.390396659707722
2026-01-14,Sữa Tươi,household_giant,25900.0,37600.0,-11700.0,-31.117021276595747
2026-01-14,Sữa Tươi,local_value,33400.0,37600.0,-4200.0,-11.170212765957446
2026-01-14,Sữa Tươi,niche_professional,77300.0,37600.0,39700.0,105.58510638297874
2026-01-14,Sữa Tươi,prestige_leader,38900.0,37600.0,1300.0,3.4574468085106385
2026-01-14,Thực Phẩm Chế Biến,household_giant,48100.0,34950.0,13150.0,37.625178826895564
2026-01-14,Thực Phẩm Chế Biến,local_value,31900.0,34950.0,-3050.0,-8.726752503576538
2026-01-14,Thực Phẩm Chế Biến,niche_professional,131800.0,34950.0,96850.0,277.1101573676681
2026-01-14,Thực Phẩm Khô,household_giant,30850.0,53600.0,-22750.0,-42.44402985074627
2026-01-14,Thực Phẩm Khô,local_value,58100.0,53600.0,4500.0,8.395522388059701
2026-01-14,Thực Phẩm Khô,niche_professional,99500.0,53600.0,45900.0,85.63432835820896
2026-01-14,Thực Phẩm Khô,prestige_leader,145000.0,53600.0,91400.0,170.5223880597015
2026-01-14,Thực Phẩm Đông Lạnh,household_giant,73700.0,84000.0,-10300.0,-12.261904761904761
2026-01-14,Thực Phẩm Đông Lạnh,local_value,71700.0,84000.0,-12300.0,-14.642857142857144
2026-01-14,Thực Phẩm Đông Lạnh,niche_professional,104250.0,84000.0,20250.0,24.107142857142858
2026-01-14,Trứng - Đậu Hũ,household_giant,53500.0,14600.0,38900.0,266.4383561643836
2026-01-14,Trứng - Đậu Hũ,local_value,19250.0,14600.0,4650.0,31.84931506849315
2026-01-15,Chăm Sóc Bé,household_giant,45000.0,60900.0,-15900.0,-26.108374384236456
2026-01-15,Chăm Sóc Bé,local_value,54000.0,60900.0,-6900.0,-11.330049261083744
2026-01-15,Chăm Sóc Bé,niche_professional,169900.0,60900.0,109000.0,178.98193760262726
2026-01-15,Chăm Sóc Bé,prestige_leader,73450.0,60900.0,12550.0,20.607553366174056
2026-01-15,Gia Vị,household_giant,38100.0,108000.0,-69900.0,-64.72222222222223
2026-01-15,Gia Vị,local_value,31950.0,108000.0,-76050.0,-70.41666666666667
2026-01-15,Gia Vị,niche_professional,99000.0,108000.0,-9000.0,-8.333333333333332
2026-01-15,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-15,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-15,Rau - Củ - Trái Cây,local_value,47900.0,38660.0,9240.0,23.900672529746508
2026-01-15,Rau - Củ - Trái Cây,niche_professional,46900.0,38660.0,8240.0,21.31401965856182
2026-01-15,Sữa Tươi,household_giant,25800.0,23350.0,2450.0,10.492505353319057
2026-01-15,Sữa Tươi,local_value,26100.0,23350.0,2750.0,11.777301927194861
2026-01-15,Sữa Tươi,niche_professional,50500.0,23350.0,27150.0,116.27408993576016
2026-01-15,Sữa Tươi,prestige_leader,31050.0,23350.0,7700.0,32.97644539614561
2026-01-15,Thực Phẩm Chế Biến,household_giant,48100.0,34900.0,13200.0,37.82234957020057
2026-01-15,Thực Phẩm Chế Biến,local_value,31900.0,34900.0,-3000.0,-8.595988538681947
2026-01-15,Thực Phẩm Chế Biến,niche_professional,122700.0,34900.0,87800.0,251.57593123209168
2026-01-15,Thực Phẩm Khô,household_giant,32950.0,40800.0,-7850.0,-19.240196078431374
2026-01-15,Thực Phẩm Khô,local_value,59200.0,40800.0,18400.0,45.09803921568628
2026-01-15,Thực Phẩm Khô,niche_professional,77000.0,40800.0,36200.0,88.72549019607843
2026-01-15,Thực Phẩm Đông Lạnh,household_giant,74100.0,79850.0,-5750.0,-7.201001878522229
2026-01-15,Thực Phẩm Đông Lạnh,local_value,65000.0,79850.0,-14850.0,-18.597370068879147
2026-01-15,Thực Phẩm Đông Lạnh,niche_professional,98100.0,79850.0,18250.0,22.85535378835316
2026-01-15,Trứng - Đậu Hũ,household_giant,57500.0,14600.0,42900.0,293.83561643835617
2026-01-15,Trứng - Đậu Hũ,local_value,27250.0,14600.0,12650.0,86.64383561643835
2026-01-16,Chăm Sóc Bé,household_giant,33500.0,60900.0,-27400.0,-44.991789819376024
2026-01-16,Chăm Sóc Bé,local_value,57000.0,60900.0,-3900.0,-6.403940886699508
2026-01-16,Chăm Sóc Bé,niche_professional,169900.0,60900.0,109000.0,178.98193760262726
2026-01-16,Chăm Sóc Bé,prestige_leader,133800.0,60900.0,72900.0,119.70443349753694
2026-01-16,Gia Vị,household_giant,39900.0,91500.0,-51600.0,-56.393442622950815
2026-01-16,Gia Vị,local_value,30300.0,91500.0,-61200.0,-66.88524590163935
2026-01-16,Gia Vị,niche_professional,89400.0,91500.0,-2100.0,-2.2950819672131146
2026-01-16,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-16,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-16,Rau - Củ - Trái Cây,local_value,47900.0,39900.0,8000.0,20.050125313283207
2026-01-16,Rau - Củ - Trái Cây,niche_professional,46900.0,39900.0,7000.0,17.543859649122805
2026-01-16,Sữa Tươi,household_giant,26800.0,51500.0,-24700.0,-47.96116504854369
2026-01-16,Sữa Tươi,local_value,33400.0,51500.0,-18100.0,-35.14563106796116
2026-01-16,Sữa Tươi,niche_professional,78650.0,51500.0,27150.0,52.71844660194175
2026-01-16,Sữa Tươi,prestige_leader,38900.0,51500.0,-12600.0,-24.466019417475728
2026-01-16,Thực Phẩm Chế Biến,household_giant,49600.0,34900.0,14700.0,42.12034383954155
2026-01-16,Thực Phẩm Chế Biến,local_value,31900.0,34900.0,-3000.0,-8.595988538681947
2026-01-16,Thực Phẩm Chế Biến,niche_professional,127250.0,34900.0,92350.0,264.6131805157593
2026-01-16,Thực Phẩm Khô,household_giant,28400.0,53750.0,-25350.0,-47.16279069767442
2026-01-16,Thực Phẩm Khô,local_value,58100.0,53750.0,4350.0,8.093023255813954
2026-01-16,Thực Phẩm Khô,niche_professional,99500.0,53750.0,45750.0,85.11627906976744
2026-01-16,Thực Phẩm Khô,prestige_leader,145000.0,53750.0,91250.0,169.7674418604651
2026-01-16,Thực Phẩm Đông Lạnh,household_giant,74100.0,79850.0,-5750.0,-7.201001878522229
2026-01-16,Thực Phẩm Đông Lạnh,local_value,67000.0,79850.0,-12850.0,-16.0926737633062
2026-01-16,Thực Phẩm Đông Lạnh,niche_professional,98100.0,79850.0,18250.0,22.85535378835316
2026-01-16,Trứng - Đậu Hũ,household_giant,57500.0,14600.0,42900.0,293.83561643835617
2026-01-16,Trứng - Đậu Hũ,local_value,27250.0,14600.0,12650.0,86.64383561643835
2026-01-17,Chăm Sóc Bé,household_giant,32500.0,286950.0,-254450.0,-88.67398501481094
2026-01-17,Chăm Sóc Bé,local_value,85400.0,286950.0,-201550.0,-70.2387175466109
2026-01-17,Chăm Sóc Bé,niche_professional,169900.0,286950.0,-117050.0,-40.79107858511936
2026-01-17,Chăm Sóc Bé,prestige_leader,133800.0,286950.0,-153150.0,-53.371667537898595
2026-01-17,Gia Vị,household_giant,39850.0,78000.0,-38150.0,-48.91025641025641
2026-01-17,Gia Vị,local_value,30000.0,78000.0,-48000.0,-61.53846153846154
2026-01-17,Gia Vị,niche_professional,89200.0,78000.0,11200.0,14.358974358974358
2026-01-17,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-17,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-17,Rau - Củ - Trái Cây,local_value,47900.0,46500.0,1400.0,3.010752688172043
2026-01-17,Rau - Củ - Trái Cây,niche_professional,46900.0,46500.0,400.0,0.8602150537634409
2026-01-17,Sữa Tươi,household_giant,25800.0,36200.0,-10400.0,-28.7292817679558
2026-01-17,Sữa Tươi,local_value,34500.0,36200.0,-1700.0,-4.696132596685083
2026-01-17,Sữa Tươi,niche_professional,77600.0,36200.0,41400.0,114.36464088397791
2026-01-17,Sữa Tươi,prestige_leader,37800.0,36200.0,1600.0,4.41988950276243
2026-01-17,Thực Phẩm Chế Biến,household_giant,49600.0,34950.0,14650.0,41.9170243204578
2026-01-17,Thực Phẩm Chế Biến,local_value,30925.0,34950.0,-4025.0,-11.516452074391989
2026-01-17,Thực Phẩm Chế Biến,niche_professional,127250.0,34950.0,92300.0,264.09155937052935
2026-01-17,Thực Phẩm Khô,household_giant,28400.0,53750.0,-25350.0,-47.16279069767442
2026-01-17,Thực Phẩm Khô,local_value,56800.0,53750.0,3050.0,5.674418604651163
2026-01-17,Thực Phẩm Khô,niche_professional,99500.0,53750.0,45750.0,85.11627906976744
2026-01-17,Thực Phẩm Khô,prestige_leader,145000.0,53750.0,91250.0,169.7674418604651
2026-01-17,Thực Phẩm Đông Lạnh,household_giant,74500.0,79850.0,-5350.0,-6.70006261740764
2026-01-17,Thực Phẩm Đông Lạnh,local_value,69000.0,79850.0,-10850.0,-13.587977457733249
2026-01-17,Thực Phẩm Đông Lạnh,niche_professional,98100.0,79850.0,18250.0,22.85535378835316
2026-01-17,Trứng - Đậu Hũ,household_giant,57500.0,14600.0,42900.0,293.83561643835617
2026-01-17,Trứng - Đậu Hũ,local_value,27250.0,14600.0,12650.0,86.64383561643835
2026-01-18,Chăm Sóc Bé,local_value,72950.0,286950.0,-214000.0,-74.57745251786025
2026-01-18,Chăm Sóc Bé,niche_professional,169850.0,286950.0,-117100.0,-40.80850322355811
2026-01-18,Chăm Sóc Bé,prestige_leader,73450.0,286950.0,-213500.0,-74.40320613347274
2026-01-18,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-18,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-18,Rau - Củ - Trái Cây,local_value,53900.0,46500.0,7400.0,15.913978494623656
2026-01-18,Rau - Củ - Trái Cây,niche_professional,46900.0,46500.0,400.0,0.8602150537634409
2026-01-18,Sữa Tươi,household_giant,26350.0,37600.0,-11250.0,-29.920212765957448
2026-01-18,Sữa Tươi,local_value,33400.0,37600.0,-4200.0,-11.170212765957446
2026-01-18,Sữa Tươi,niche_professional,78650.0,37600.0,41050.0,109.17553191489363
2026-01-18,Sữa Tươi,prestige_leader,38900.0,37600.0,1300.0,3.4574468085106385
2026-01-18,Thực Phẩm Chế Biến,household_giant,44000.0,34900.0,9100.0,26.07449856733524
2026-01-18,Thực Phẩm Chế Biến,local_value,29850.0,34900.0,-5050.0,-14.469914040114611
2026-01-18,Thực Phẩm Chế Biến,niche_professional,131800.0,34900.0,96900.0,277.65042979942695
2026-01-18,Thực Phẩm Khô,household_giant,32700.0,43500.0,-10800.0,-24.82758620689655
2026-01-18,Thực Phẩm Khô,local_value,52600.0,43500.0,9100.0,20.919540229885058
2026-01-18,Thực Phẩm Khô,niche_professional,77000.0,43500.0,33500.0,77.01149425287356
2026-01-18,Thực Phẩm Đông Lạnh,household_giant,65700.0,54200.0,11500.0,21.217712177121772
2026-01-18,Thực Phẩm Đông Lạnh,local_value,84800.0,54200.0,30600.0,56.457564575645755
2026-01-18,Thực Phẩm Đông Lạnh,niche_professional,156900.0,54200.0,102700.0,189.48339483394832
2026-01-19,Chăm Sóc Bé,household_giant,33500.0,60900.0,-27400.0,-44.991789819376024
2026-01-19,Chăm Sóc Bé,local_value,57000.0,60900.0,-3900.0,-6.403940886699508
2026-01-19,Chăm Sóc Bé,niche_professional,169900.0,60900.0,109000.0,178.98193760262726
2026-01-19,Chăm Sóc Bé,prestige_leader,133800.0,60900.0,72900.0,119.70443349753694
2026-01-19,Mì - Thực Phẩm Ăn Liền,household_giant,27200.0,27200.0,0.0,0.0
2026-01-19,Mì - Thực Phẩm Ăn Liền,local_value,13700.0,27200.0,-13500.0,-49.63235294117647
2026-01-19,Thực Phẩm Khô,household_giant,27800.0,53750.0,-25950.0,-48.27906976744186
2026-01-19,Thực Phẩm Khô,local_value,58100.0,53750.0,4350.0,8.093023255813954
2026-01-19,Thực Phẩm Khô,niche_professional,89000.0,53750.0,35250.0,65.58139534883722
2026-01-19,Thực Phẩm Khô,prestige_leader,145000.0,53750.0,91250.0,169.7674418604651
2026-01-19,Thực Phẩm Đông Lạnh,household_giant,73700.0,83800.0,-10100.0,-12.052505966587113
2026-01-19,Thực Phẩm Đông Lạnh,local_value,69000.0,83800.0,-14800.0,-17.66109785202864
2026-01-19,Thực Phẩm Đông Lạnh,niche_professional,98100.0,83800.0,14300.0,17.064439140811455
2026-01-19,Trứng - Đậu Hũ,household_giant,57500.0,14600.0,42900.0,293.83561643835617
2026-01-19,Trứng - Đậu Hũ,local_value,19500.0,14600.0,4900.0,33.56164383561644
2026-01-20,Chăm Sóc Bé,local_value,72800.0,281950.0,-209150.0,-74.17981911686469
2026-01-20,Chăm Sóc Bé,niche_professional,169900.0,281950.0,-112050.0,-39.74108884553999
2026-01-20,Chăm Sóc Bé,prestige_leader,68350.0,281950.0,-213600.0,-75.75811314062777
2026-01-20,Gia Vị,household_giant,36300.0,81200.0,-44900.0,-55.29556650246305
2026-01-20,Gia Vị,local_value,26050.0,81200.0,-55150.0,-67.91871921182266
2026-01-20,Gia Vị,niche_professional,107000.0,81200.0,25800.0,31.773399014778324
2026-01-20,Rau - Củ - Trái Cây,local_value,53900.0,45000.0,8900.0,19.77777777777778
2026-01-20,Rau - Củ - Trái Cây,niche_professional,46900.0,45000.0,1900.0,4.222222222222222
2026-01-20,Sữa Tươi,household_giant,25900.0,28300.0,-2400.0,-8.480565371024735
2026-01-20,Sữa Tươi,local_value,28300.0,28300.0,0.0,0.0
2026-01-20,Sữa Tươi,niche_professional,52150.0,28300.0,23850.0,84.2756183745583
2026-01-20,Sữa Tươi,prestige_leader,31050.0,28300.0,2750.0,9.717314487632509
2026-01-20,Thực Phẩm Chế Biến,household_giant,47200.0,35000.0,12200.0,34.85714285714286
2026-01-20,Thực Phẩm Chế Biến,local_value,30900.0,35000.0,-4100.0,-11.714285714285715
2026-01-20,Thực Phẩm Chế Biến,niche_professional,127250.0,35000.0,92250.0,263.57142857142856
2026-01-20,Thực Phẩm Khô,household_giant,23050.0,85400.0,-62350.0,-73.00936768149883
2026-01-20,Thực Phẩm Khô,local_value,60500.0,85400.0,-24900.0,-29.156908665105384
2026-01-20,Thực Phẩm Khô,niche_professional,84700.0,85400.0,-700.0,-0.819672131147541
2026-01-20,Thực Phẩm Đông Lạnh,household_giant,74100.0,84200.0,-10100.0,-11.995249406175772
2026-01-20,Thực Phẩm Đông Lạnh,local_value,73000.0,84200.0,-11200.0,-13.30166270783848
2026-01-20,Thực Phẩm Đông Lạnh,niche_professional,106400.0,84200.0,22200.0,26.365795724465556
2026-01-20,Trứng - Đậu Hũ,household_giant,57500.0,14600.0,42900.0,293.83561643835617
2026-01-20,Trứng - Đậu Hũ,local_value,19500.0,14600.0,4900.0,33.56164383561644
2026-01-21,Chăm Sóc Bé,household_giant,73700.0,281950.0,-208250.0,-73.8606135839688
2026-01-21,Chăm Sóc Bé,local_value,53400.0,281950.0,-228550.0,-81.06047171484305
2026-01-21,Chăm Sóc Bé,niche_professional,120250.0,281950.0,-161700.0,-57.350594076964
2026-01-21,Chăm Sóc Bé,prestige_leader,68350.0,281950.0,-213600.0,-75.75811314062777
2026-01-21,Gia Vị,household_giant,35300.0,55200.0,-19900.0,-36.05072463768116
2026-01-21,Gia Vị,local_value,30600.0,55200.0,-24600.0,-44.565217391304344
2026-01-21,Gia Vị,niche_professional,98900.0,55200.0,43700.0,79.16666666666666
2026-01-21,Mì - Thực Phẩm Ăn Liền,household_giant,19500.0,27200.0,-7700.0,-28.308823529411764
2026-01-21,Mì - Thực Phẩm Ăn Liền,local_value,13850.0,27200.0,-13350.0,-49.080882352941174
2026-01-21,Rau - Củ - Trái Cây,local_value,39900.0,34320.0,5580.0,16.258741258741257
2026-01-21,Sữa Tươi,household_giant,25800.0,61800.0,-36000.0,-58.252427184466015
2026-01-21,Sữa Tươi,local_value,32700.0,61800.0,-29100.0,-47.0873786407767
2026-01-21,Sữa Tươi,niche_professional,54300.0,61800.0,-7500.0,-12.135922330097088
2026-01-21,Sữa Tươi,prestige_leader,31700.0,61800.0,-30100.0,-48.70550161812297
2026-01-21,Thực Phẩm Chế Biến,household_giant,53400.0,35900.0,17500.0,48.74651810584958
2026-01-21,Thực Phẩm Chế Biến,local_value,32450.0,35900.0,-3450.0,-9.610027855153204
2026-01-21,Thực Phẩm Chế Biến,niche_professional,127250.0,35900.0,91350.0,254.45682451253484
2026-01-21,Thực Phẩm Khô,household_giant,26800.0,43500.0,-16700.0,-38.39080459770115
2026-01-21,Thực Phẩm Khô,local_value,56550.0,43500.0,13050.0,30.0
2026-01-21,Thực Phẩm Khô,niche_professional,101350.0,43500.0,57850.0,132.98850574712645
2026-01-21,Thực Phẩm Đông Lạnh,household_giant,76900.0,82000.0,-5100.0,-6.219512195121951
2026-01-21,Thực Phẩm Đông Lạnh,local_value,70350.0,82000.0,-11650.0,-14.20731707317073
2026-01-21,Thực Phẩm Đông Lạnh,niche_professional,106200.0,82000.0,24200.0,29.51219512195122
2026-01-21,Trứng - Đậu Hũ,household_giant,57500.0,16050.0,41450.0,258.25545171339564
2026-01-21,Trứng - Đậu Hũ,local_value,19000.0,16050.0,2950.0,18.38006230529595
2026-01-22,Chăm Sóc Bé,household_giant,33500.0,49000.0,-15500.0,-31.63265306122449
2026-01-22,Chăm Sóc Bé,local_value,64900.0,49000.0,15900.0,32.44897959183673
2026-01-22,Chăm Sóc Bé,niche_professional,189500.0,49000.0,140500.0,286.734693877551
2026-01-22,Chăm Sóc Bé,prestige_leader,124700.0,49000.0,75700.0,154.48979591836735
2026-01-22,Mì - Thực Phẩm Ăn Liền,household_giant,19500.0,27200.0,-7700.0,-28.308823529411764
2026-01-22,Mì - Thực Phẩm Ăn Liền,local_value,13850.0,27200.0,-13350.0,-49.080882352941174
2026-01-22,Rau - Củ - Trái Cây,local_value,53900.0,46200.0,7700.0,16.666666666666664
2026-01-22,Rau - Củ - Trái Cây,niche_professional,46900.0,46200.0,700.0,1.5151515151515151
2026-01-22,Sữa Tươi,household_giant,31950.0,46900.0,-14950.0,-31.87633262260128
2026-01-22,Sữa Tươi,local_value,34550.0,46900.0,-12350.0,-26.332622601279315
2026-01-22,Sữa Tươi,niche_professional,61550.0,46900.0,14650.0,31.236673773987206
2026-01-22,Sữa Tươi,prestige_leader,31700.0,46900.0,-15200.0,-32.40938166311301
