product_name,unit,final_price,marked_price,product_url,deal,gift_price,scrape_timestamp,run_id
Măng ống khô nấu ngay Kim Bôi gói 500g,Gói,53900.0,,https://winmart.vn/products/kim-boi-mang-ong-kho-nau-ngay-500g--s10054003?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Măng lay Tây Bắc Kim Bôi gói 300g,Gói,39900.0,,https://winmart.vn/products/kim-boi-mang-lay-tay-bac-300g--s10054005?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Măng trúc quân thử Kim Bôi 300g,Gói,64900.0,,https://winmart.vn/products/kim-boi-mang-truc-quan-tu-300g--s10054007?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Măng giang đặc sản Kim Bôi gói 300g,Gói,39900.0,,https://winmart.vn/products/kim-boi-mang-giang-dac-san-300g--s10054008?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Măng đắng đặc sản Kim Bôi gói 500g,Gói,47900.0,,https://winmart.vn/products/kim-boi-mang-dang-dac-san-500g--s10054009?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Nấm Bunapi Biovegi hộp 100g,Gói,32000.0,,https://winmart.vn/products/biovegi-nam-bunapi-goi-125g--s10054024?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Nấm Bunashimeji Biovegi hộp 100g,Gói,32000.0,,https://winmart.vn/products/biovegi-nam-bunashimeji-goi-125g--s10054025?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Cà tím dài,1KG,30900.0,,https://winmart.vn/products/ca-tim-dai--s10054175?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Nấm sò trắng 500g,Gói,39900.0,,https://winmart.vn/products/nam-bao-ngu-so-trang-500g--s10054709?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Dưa hấu không hạt,2.5KG,79750.0,,https://winmart.vn/products/dua-hau-khong-hat--s10054788?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Xoài dài giống Đài Loan,1KG,49000.0,,https://winmart.vn/products/xoai-dai-giong-dai-loan--s10054792?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Thanh long ruột đỏ,1 KG,49900.0,,https://winmart.vn/products/thanh-long-ruot-do--s10054790?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Xoài giống Úc,1KG,65000.0,,https://winmart.vn/products/xoai-giong-uc--s10054807?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
Cam canh,1KG,45900.0,,https://winmart.vn/products/cam-canh--s10054799?storeGroupCode=1998&storeCode=1535,,0.0,"1/21/2026, 1:10:29 PM",50d919d0-4d55-4698-97e0-8ea3741ab0fa
