date,Sữa tươi,Sữa Hạt - Sữa Đậu,Bơ Sữa - Phô Mai,Sữa Chua - Váng Sữa,Sữa đặc,Sữa Bột
2026-02-18,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-19,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-20,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-21,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-22,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-22,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-23,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-24,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-24,0.9576404942048234,0.8851055940490531,0.8763301668056507,0.8334278413471451,1.0144854145573952,1.0115504155922996
2026-02-25,0.9719654044264687,0.9132617030252006,0.8922992024517674,0.8668873006553371,1.0187353122483818,1.0115504155922996
2026-02-26,0.9719654044264687,0.9132617030252006,0.8922992024517674,0.8668873006553371,1.0187353122483818,1.0115504155922996
2026-02-27,0.9719654044264687,0.9132617030252006,0.8922992024517674,0.8668873006553371,1.0187353122483818,1.0115504155922996
2026-02-27,0.9719654044264687,0.9132617030252006,0.8922992024517674,0.8668873006553371,1.0187353122483818,1.0115504155922996
