product_name,subcategory,parent_category
Khăn ướt vệ sinh Mamamy 100 tờ có mùi,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Giấy vệ sinh HANOI 10 cuộn 3 lớp có lõi,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Giấy đa năng 2 lớp Elene gói 2 cuộn,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Giấy vệ sinh cao cấp Silkwell 10 cuộn,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Giấy bếp đa năng Silkwell gói 100 tờ,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Khăn giấy rút 2 lớp Silkwell 280 tờ,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Khăn giấy bỏ túi Let-Green lốc 9 gói,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Khăn ướt chăm sóc da Fressi Care All 100 miếng,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Giấy vệ sinh không lõi cao cấp Lency (10 Cuộn),Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Khăn ướt lau mặt FRESSICARE 20 tờ,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
Giấy vệ sinh Teddy Bear Baby Green 3 lớp 15 cuộn có lõi,Chăm Sóc Cá Nhân Khác,Chăm Sóc Cá Nhân
